REF_AREA,TIME_PERIOD,GDP_PC,GDP_PC_Change
IE,2022-01-01,199.96,-0.0033245774496952134
IE,2022-04-01,205.988,0.030146029205841127
IE,2022-07-01,222.57,0.08049983494184124
IE,2022-10-01,213.28,-0.041739677404861356
IE,2023-01-01,195.206,-0.08474306076519135
IE,2023-04-01,194.281,-0.00473858385500437
IE,2023-07-01,200.798,0.03354419629299826
IE,2023-10-01,190.711,-0.0502345640892837
IE,2024-01-01,183.945,-0.03547776478546082
IE,2024-04-01,184.926,0.00533311587702843
IE,2024-07-01,203.663,0.1013216097249712
IE,2024-10-01,204.721,0.005194856208540544
IT,2000-01-01,97.946,NA
IT,2000-04-01,102.686,0.048394013027586724
IT,2000-07-01,101.003,-0.016389770757454833
IT,2000-10-01,106.908,0.058463609991782434
IT,2001-01-01,101.274,-0.052699517342013696
IT,2001-04-01,105.435,0.04108655726050123
IT,2001-07-01,102.329,-0.02945890833214785
IT,2001-10-01,107.426,0.0498099268047182
IT,2002-01-01,100.387,-0.06552417478077933
IT,2002-04-01,105.036,0.046310777291880434
IT,2002-07-01,103.026,-0.019136296127042204
IT,2002-10-01,108.326,0.05144332498592586
IT,2003-01-01,100.397,-0.07319572401824112
IT,2003-04-01,104.487,0.040738269071784905
IT,2003-07-01,102.397,-0.020002488347832643
IT,2003-10-01,107.516,0.04999169897555592
IT,2004-01-01,100.739,-0.06303247888686336
IT,2004-04-01,105.645,0.048700106215070545
IT,2004-07-01,103.562,-0.019716976667139934
IT,2004-10-01,107.843,0.04133755624649974
IT,2005-01-01,100.053,-0.07223463738953854
IT,2005-04-01,105.902,0.05845901672113784
IT,2005-07-01,104.357,-0.014588959604162354
IT,2005-10-01,108.217,0.03698841476853493
IT,2006-01-01,102.51,-0.05273663102839659
IT,2006-04-01,106.991,0.043712808506487115
IT,2006-07-01,105.154,-0.0171696684767878
IT,2006-10-01,109.708,0.04330791030298421
IT,2007-01-01,104.053,-0.051545921901775635
IT,2007-04-01,108.536,0.04308381305680763
IT,2007-07-01,106.225,-0.02129247438637878
IT,2007-10-01,109.139,0.02743233702047542
IT,2008-01-01,104.127,-0.045923088904974395
IT,2008-04-01,107.318,0.03064526971870891
IT,2008-07-01,104.595,-0.025373189958813984
IT,2008-10-01,104.295,-0.002868205937186263
IT,2009-01-01,95.934,-0.08016683445994538
IT,2009-04-01,99.24,0.034461192069547786
IT,2009-07-01,99.249,9.068923821040248e-5
IT,2009-10-01,101.301,0.020675271287368204
IT,2010-01-01,95.995,-0.05237855499945704
IT,2010-04-01,100.682,0.04882545965935723
IT,2010-07-01,100.254,-0.004251008124590267
IT,2010-10-01,103.069,0.028078680152412848
IT,2011-01-01,97.835,-0.050781515295578776
IT,2011-04-01,101.798,0.04050697603107281
IT,2011-07-01,100.612,-0.011650523585925136
IT,2011-10-01,101.154,0.005387031368027687
IT,2012-01-01,95.208,-0.058781659647665914
IT,2012-04-01,97.932,0.02861104108898416
IT,2012-07-01,96.828,-0.011273128293101327
IT,2012-10-01,97.824,0.01028628082785966
IT,2013-01-01,91.736,-0.06223421655217527
IT,2013-04-01,95.421,0.04016961716229182
IT,2013-07-01,95.755,0.003500277716645067
IT,2013-10-01,97.071,0.01374340765495277
IT,2014-01-01,91.809,-0.05420774484655562
IT,2014-04-01,95.377,0.03886329226982102
IT,2014-07-01,95.803,0.004466485630707634
IT,2014-10-01,96.934,0.011805475820172648
IT,2015-01-01,92.275,-0.04806363092413386
IT,2015-04-01,96.234,0.04290436196152792
IT,2015-07-01,96.689,0.004728058690275768
IT,2015-10-01,98.674,0.020529739680832503
IT,2016-01-01,93.603,-0.05139145063542586
IT,2016-04-01,97.625,0.042968708267897456
IT,2016-07-01,98.088,0.004742637644046032
IT,2016-10-01,100.04,0.01990049751243794
IT,2017-01-01,95.944,-0.04094362255097964
IT,2017-04-01,99.353,0.03553114316684724
IT,2017-07-01,99.296,-5.737119160970273e-4
IT,2017-10-01,101.752,0.024734128262971205
IT,2018-01-01,96.821,-0.04846096391225723
IT,2018-04-01,100.571,0.03873126697720536
IT,2018-07-01,100.232,-0.0033707530003678856
IT,2018-10-01,102.831,0.025929842764785736
IT,2019-01-01,97.507,-0.051774270404838986
IT,2019-04-01,101.45,0.040438122391212916
IT,2019-07-01,101.305,-0.0014292755051749238
IT,2019-10-01,102.91,0.015843245644341242
IT,2020-01-01,91.753,-0.10841512000777376
IT,2020-04-01,83.564,-0.08925048772247236
IT,2020-07-01,95.857,0.14710880283375624
IT,2020-10-01,98.048,0.022856964019320473
IT,2021-01-01,94.604,-0.035125652741514385
IT,2021-04-01,100.189,0.05903555875015849
IT,2021-07-01,103.209,0.030143029673916404
IT,2021-10-01,106.273,0.02968733346898035
IT,2022-01-01,101.936,-0.04080998936700751
IT,2022-04-01,106.819,0.047902605556427516
IT,2022-07-01,107.171,0.0032952939083871207
IT,2022-10-01,108.686,0.014136286868649173
IT,2023-01-01,104.536,-0.03818339068509288
IT,2023-04-01,107.011,0.023676054182291212
IT,2023-07-01,107.23,0.0020465185822019076
IT,2023-10-01,109.082,0.017271286020703065
IT,2024-01-01,104.878,-0.03853981408481687
IT,2024-04-01,107.84,0.028242338717366876
IT,2024-07-01,108.165,0.003013724035608335
IT,2024-10-01,110.206,0.018869320020339267
LT,2000-01-01,53.677,NA
LT,2000-04-01,57.705,0.07504145164595634
LT,2000-07-01,62.853,0.08921237327787893
LT,2000-10-01,60.394,-0.039123033109000414
LT,2001-01-01,57.768,-0.043481140510646714
LT,2001-04-01,61.212,0.05961778147071047
LT,2001-07-01,67.238,0.09844474939554329
LT,2001-10-01,65.691,-0.023007822957256268
LT,2002-01-01,60.943,-0.07227778538917058
LT,2002-04-01,66.599,0.09280803373644235
LT,2002-07-01,73.161,0.09853000795807741
LT,2002-10-01,70.301,-0.03909186588482934
LT,2003-01-01,68.11,-0.031165986259085964
LT,2003-04-01,73.416,0.07790339157245628
LT,2003-07-01,81.194,0.10594420834695442
LT,2003-10-01,79.323,-0.023043574648373148
LT,2004-01-01,73.736,-0.07043354386495707
LT,2004-04-01,79.727,0.08124932190517521
LT,2004-07-01,86.106,0.08001053595394271
LT,2004-10-01,85.746,-0.004180893317538841
LT,2005-01-01,79.074,-0.0778112098523546
LT,2005-04-01,86.782,0.09747831145509268
LT,2005-07-01,95.436,0.09972114032863971
LT,2005-10-01,94.93,-0.005301982480405719
LT,2006-01-01,86.423,-0.08961339934688722
LT,2006-04-01,95.492,0.10493734306839617
LT,2006-07-01,103.606,0.08497046873036473
LT,2006-10-01,103.201,-0.003909040016987444
LT,2007-01-01,96.017,-0.0696117285685216
LT,2007-04-01,107.815,0.12287407438266143
LT,2007-07-01,117.754,0.09218568844780417
LT,2007-10-01,115.357,-0.02035599639927311
LT,2008-01-01,103.873,-0.0995518260703728
LT,2008-04-01,114.776,0.10496471652883801
LT,2008-07-01,120.879,0.05317313724123518
LT,2008-10-01,113.407,-0.06181387999569824
LT,2009-01-01,90.371,-0.20312679111518692
LT,2009-04-01,97.815,0.08237155724734709
LT,2009-07-01,104.691,0.07029596687624602
LT,2009-10-01,97.157,-0.07196416119819284
LT,2010-01-01,90.276,-0.0708235124592155
LT,2010-04-01,99.949,0.10714918693783511
LT,2010-07-01,106.669,0.06723428948763868
LT,2010-10-01,103.106,-0.033402394322624214
LT,2011-01-01,98.2,-0.04758209997478315
LT,2011-04-01,107.92,0.09898167006109979
LT,2011-07-01,117.175,0.0857579688658265
LT,2011-10-01,111.715,-0.046596970343503255
LT,2012-01-01,103.703,-0.0717182115203867
LT,2012-04-01,112.188,0.08182019806562972
LT,2012-07-01,125.45,0.1182122865190573
LT,2012-10-01,118.654,-0.05417297728178562
LT,2013-01-01,108.796,-0.08308190200077528
LT,2013-04-01,118.364,0.0879444097209456
LT,2013-07-01,131.188,0.10834375316819289
LT,2013-10-01,124.771,-0.04891453486599375
LT,2014-01-01,115.063,-0.07780654158418221
LT,2014-04-01,124.6,0.08288502820194148
LT,2014-07-01,136.618,0.09645264847512039
LT,2014-10-01,129.16,-0.05459017113411116
LT,2015-01-01,118.704,-0.08095385568287398
LT,2015-04-01,128.917,0.08603753875185342
LT,2015-07-01,142.05,0.1018717469379524
LT,2015-10-01,134.756,-0.05134811686026054
LT,2016-01-01,123.002,-0.087224316542491645
LT,2016-04-01,132.916,0.08060031544202535
LT,2016-07-01,146.948,0.10557043546299927
LT,2016-10-01,141.895,-0.034386313525873076
LT,2017-01-01,130.814,-0.07809295605905787
LT,2017-04-01,141.078,0.07846254987998234
LT,2017-07-01,154.971,0.09847743801301408
LT,2017-10-01,149.977,-0.032225384104122706
LT,2018-01-01,138.311,-0.07778526040659565
LT,2018-04-01,149.946,0.0841220148795106
LT,2018-07-01,163.152,0.088071705814093
LT,2018-10-01,158.834,-0.026466117485534863
LT,2019-01-01,145.686,-0.08277824647115854
LT,2019-04-01,157.348,0.08004887223206077
LT,2019-07-01,171.135,0.08762106922236047
LT,2019-10-01,166.461,-0.027311771408536994
LT,2020-01-01,150.144,-0.09802296033305102
LT,2020-04-01,150.532,0.002584185848252379
LT,2020-07-01,173.733,0.15412669731352796
LT,2020-10-01,166.659,-0.04071765295021678
LT,2021-01-01,154.874,-0.07071325280962923
LT,2021-04-01,164.845,0.06438136807985849
LT,2021-07-01,184.652,0.12015529740058836
LT,2021-10-01,178.081,-0.0355858588046704
LT,2022-01-01,162.357,-0.08829689860232136
LT,2022-04-01,167.808,0.03357416064598381
LT,2022-07-01,186.672,0.11241418764302062
LT,2022-10-01,177.184,-0.050827119225164995
LT,2023-01-01,157.114,-0.11327207874300159
LT,2023-04-01,167.928,0.06882900314421371
LT,2023-07-01,186.219,0.10892168072030868
LT,2023-10-01,175.448,-0.05784049962678345
LT,2024-01-01,160.791,-0.08354042223336836
LT,2024-04-01,169.746,0.055693415676250614
LT,2024-07-01,189.706,0.11758745419626959
LT,2024-10-01,181.481,-0.043356562259496245
LU,2000-01-01,85.96,NA
LU,2000-04-01,86.99,0.011982317356910206
LU,2000-07-01,85.346,-0.018898723991263265
LU,2000-10-01,88.941,0.04212265366859605
LU,2001-01-01,87.723,-0.01369447161601515
LU,2001-04-01,88.312,0.006714316655837108
LU,2001-07-01,86.251,-0.02333771174925257
LU,2001-10-01,91.663,0.06274709858436414
LU,2002-01-01,88.483,-0.034692296782780324
LU,2002-04-01,92.829,0.04911677949436603
LU,2002-07-01,88.576,-0.04581542405929182
LU,2002-10-01,91.571,0.03381277095375728
LU,2003-01-01,88.748,-0.03082853741905181
LU,2003-04-01,92.838,0.04608554558975964
LU,2003-07-01,89.848,-0.03220663952260922
LU,2003-10-01,94.865,0.05583874988870087
LU,2004-01-01,93.002,-0.01963843356348495
LU,2004-04-01,95.733,0.029364959893335724
LU,2004-07-01,92.683,-0.03185944240752924
LU,2004-10-01,95.197,0.027124715427856192
LU,2005-01-01,91.536,-0.03845709423616292
LU,2005-04-01,94.709,0.034663957350113635
LU,2005-07-01,92.784,-0.020325417858915173
LU,2005-10-01,100.924,0.0877306432143473
LU,2006-01-01,98.107,-0.027912092267448844
LU,2006-04-01,100.979,0.029274159845882556
LU,2006-07-01,97.066,-0.03875063131938321
LU,2006-10-01,100.566,0.03605793995837883
LU,2007-01-01,104.007,0.034216335540838874
LU,2007-04-01,108.04,0.03877623621487016
LU,2007-07-01,103.086,-0.04585338763420962
LU,2007-10-01,106.776,0.03579535533438098
LU,2008-01-01,105.011,-0.016529931819884623
LU,2008-04-01,107.178,0.02063593337840799
LU,2008-07-01,101.25,-0.05530985836645578
LU,2008-10-01,99.93,-0.01303703703703697
LU,2009-01-01,95.59,-0.04343040128089666
LU,2009-04-01,98.983,0.0354953447013286
LU,2009-07-01,97.262,-0.017386824000080858
LU,2009-10-01,100.837,0.03675638995702333
LU,2010-01-01,99.975,-0.008548449477870314
LU,2010-04-01,102.099,0.021245311327832053
LU,2010-07-01,96.99,-0.05003966738165906
LU,2010-10-01,100.936,0.04068460666048059
LU,2011-01-01,99.289,-0.016317270349528467
LU,2011-04-01,99.546,0.002588403549235112
LU,2011-07-01,97.145,-0.02411950254153869
LU,2011-10-01,98.951,0.01859076638015335
LU,2012-01-01,97.674,-0.012905377409020494
LU,2012-04-01,98.482,0.008272416405594044
LU,2012-07-01,95.767,-0.027568489673239816
LU,2012-10-01,100.373,0.048095899422556924
LU,2013-01-01,96.752,-0.03607543861396998
LU,2013-04-01,99.797,0.031472217628576174
LU,2013-07-01,97.386,-0.024159042856999723
LU,2013-10-01,100.535,0.03233524325878464
LU,2014-01-01,97.449,-0.030695777589894054
LU,2014-04-01,97.334,-0.001180104464899536
LU,2014-07-01,96.958,-0.0038629872398134747
LU,2014-10-01,103.625,0.06876173188390851
LU,2015-01-01,97.883,-0.05541133896260559
LU,2015-04-01,100.24,0.024079768703452076
LU,2015-07-01,97.433,-0.028002793296089266
LU,2015-10-01,100.945,0.03604528239918699
LU,2016-01-01,99.222,-0.017068700777651186
LU,2016-04-01,101.82,0.026183709258027446
LU,2016-07-01,100.211,-0.015802396385778773
LU,2016-10-01,104.458,0.04238057698256678
LU,2017-01-01,97.756,-0.06415975798885674
LU,2017-04-01,100.64,0.02950202545112321
LU,2017-07-01,99.562,-0.010711446740858535
LU,2017-10-01,104.253,0.04711636969928289
LU,2018-01-01,98.436,-0.05579695548329538
LU,2018-04-01,100.307,0.019007273761631874
LU,2018-07-01,98.845,-0.014575253970311177
LU,2018-10-01,103.181,0.043866659922100246
LU,2019-01-01,97.671,-0.05340130450373606
LU,2019-04-01,101.472,0.03891636207267241
LU,2019-07-01,99.968,-0.014821822768842545
LU,2019-10-01,104.236,0.04269366197183099
LU,2020-01-01,97.989,-0.059931309720250195
LU,2020-04-01,93.768,-0.043076263662247836
LU,2020-07-01,99.73,0.06358245883457046
LU,2020-10-01,103.68,0.0396069387345834
LU,2021-01-01,101.877,-0.017390046296296407
LU,2021-04-01,103.779,0.018669572131099276
LU,2021-07-01,102.575,-0.011601576426830029
LU,2021-10-01,107.752,0.05047038752132579
LU,2022-01-01,100.532,-0.06700571683124211
LU,2022-04-01,101.38,0.008435125134285591
LU,2022-07-01,99.735,-0.016226080094693195
LU,2022-10-01,100.939,0.012071990775555156
LU,2023-01-01,96.987,-0.03915235934574345
LU,2023-04-01,98.39,0.01446585624877567
LU,2023-07-01,97.442,-0.009635125520886346
LU,2023-10-01,99.489,0.021007368485868632
LU,2024-01-01,95.952,-0.0355516690287369
LU,2024-04-01,98.436,0.025887943971986085
LU,2024-07-01,95.913,-0.02563086675606496
LU,2024-10-01,99.811,0.04064099757071524
LV,2000-01-01,54.049,NA
LV,2000-04-01,59.857,0.10745804732742512
LV,2000-07-01,61.312,0.024307933909150113
LV,2000-10-01,66.057,0.07739104906054288
LV,2001-01-01,56.54,-0.14407254340947973
LV,2001-04-01,66.715,0.1799610894941635
LV,2001-07-01,64.303,-0.03615378850333517
LV,2001-10-01,72.613,0.12923191763992353
LV,2002-01-01,60.122,-0.1720215388429069
LV,2002-04-01,71.409,0.18773493895745327
LV,2002-07-01,71.2,-0.002926801943732627
LV,2002-10-01,80.68,0.1331460674157304
LV,2003-01-01,66.427,-0.17666088249876052
LV,2003-04-01,77.384,0.1649479880169207
LV,2003-07-01,79.048,0.02150315310658536
LV,2003-10-01,87.434,0.10608744054245516
LV,2004-01-01,73.582,-0.1584280714596153
LV,2004-04-01,84.937,0.15431763202957252
LV,2004-07-01,86.052,0.013127376761599882
LV,2004-10-01,96.55,0.121996002417143
LV,2005-01-01,79.964,-0.17178663904712582
LV,2005-04-01,94.481,0.1815441948876994
LV,2005-07-01,98.95,0.047300515447550394
LV,2005-10-01,111.476,0.12658918645780692
LV,2006-01-01,90.662,-0.18671283504969674
LV,2006-04-01,107.746,0.18843616950872458
LV,2006-07-01,112.307,0.04233103781114851
LV,2006-10-01,127.437,0.13472000854799784
LV,2007-01-01,105.158,-0.17482363834679093
LV,2007-04-01,122.667,0.16650183533349816
LV,2007-07-01,125.978,0.02699177447887364
LV,2007-10-01,133.804,0.06212195780215599
LV,2008-01-01,109.773,-0.17959851723416345
LV,2008-04-01,122.424,0.11524691864119602
LV,2008-07-01,119.509,-0.023810690714239087
LV,2008-10-01,124.406,0.040975993439824665
LV,2009-01-01,96.102,-0.22751314245293636
LV,2009-04-01,102.723,0.06889554847974022
LV,2009-07-01,99.988,-0.026625001216864768
LV,2009-10-01,107.621,0.07633916069928387
LV,2010-01-01,88.49,-0.17776270430492191
LV,2010-04-01,99.884,0.12876031189964976
LV,2010-07-01,102.16,0.022786432261423212
LV,2010-10-01,109.465,0.0715054815974942
LV,2011-01-01,89.986,-0.17794728908783627
LV,2011-04-01,104.879,0.1655035227702087
LV,2011-07-01,109.59,0.044918429809590085
LV,2011-10-01,115.361,0.05265991422575053
LV,2012-01-01,101.213,-0.12264110054524502
LV,2012-04-01,113.693,0.1233043186151977
LV,2012-07-01,117.828,0.03636987325516967
LV,2012-10-01,123.25,0.04601622704280813
LV,2013-01-01,102.958,-0.16464097363083166
LV,2013-04-01,117.207,0.1383962392431865
LV,2013-07-01,122.59,0.045927291032105674
LV,2013-10-01,127.614,0.040982135573864105
LV,2014-01-01,106.852,-0.1626937483348222
LV,2014-04-01,120.977,0.1321921910680193
LV,2014-07-01,126.311,0.04409102556684331
LV,2014-10-01,130.52,0.03332251347863609
LV,2015-01-01,110.61,-0.15254367146797432
LV,2015-04-01,126.92,0.14745502214989606
LV,2015-07-01,133.179,0.04931452883706272
LV,2015-10-01,136.602,0.02570225035478568
LV,2016-01-01,115.778,-0.15244286320844494
LV,2016-04-01,131.856,0.13886921522223555
LV,2016-07-01,135.94,0.030973182866157044
LV,2016-10-01,141.467,0.04065764307782856
LV,2017-01-01,120.587,-0.1475962591982583
LV,2017-04-01,137.222,0.13795019363612998
LV,2017-07-01,142.593,0.039140954074419414
LV,2017-10-01,147.552,0.0347773032336791
LV,2018-01-01,123.929,-0.16009949034916499
LV,2018-04-01,145.219,0.1717919131115396
LV,2018-07-01,150.317,0.035105599129590576
LV,2018-10-01,156.534,0.04135926076225566
LV,2019-01-01,127.204,-0.18737143368213935
LV,2019-04-01,147.079,0.15624508663249595
LV,2019-07-01,153.62,0.04447269834578693
LV,2019-10-01,155.926,0.015011066267412988
LV,2020-01-01,126.658,-0.18770442389338526
LV,2020-04-01,134.457,0.061575265676072514
LV,2020-07-01,150.362,0.11829060591862084
LV,2020-10-01,155.768,0.035953232864686595
LV,2021-01-01,129.507,-0.16859046787530171
LV,2021-04-01,152.692,0.17902507200382992
LV,2021-07-01,162.712,0.065622298483221
LV,2021-10-01,166.929,0.025916957569202106
LV,2022-01-01,142.782,-0.14465431410959145
LV,2022-04-01,156.812,0.09826168564665014
LV,2022-07-01,159.806,0.01909292656174272
LV,2022-10-01,162.744,0.01838479155976614
LV,2023-01-01,151.159,-0.07118542004620759
LV,2023-04-01,157.452,0.04163165937853523
LV,2023-07-01,168.161,0.06801437898534159
LV,2023-10-01,164.925,-0.01924346310975785
LV,2024-01-01,152.208,-0.07710777626193732
LV,2024-04-01,159.394,0.047211710291180535
LV,2024-07-01,168.255,0.055591803957488924
LV,2024-10-01,166.048,-0.013116995037294545
MT,2000-01-01,76.856,NA
MT,2000-04-01,85.329,0.11024513375663578
MT,2000-07-01,87.772,0.028630360135475773
MT,2000-10-01,84.474,-0.03757462516520076
MT,2001-01-01,76.743,-0.09151928404005977
MT,2001-04-01,80.943,0.05472811852546816
MT,2001-07-01,87.437,0.08022929715972968
MT,2001-10-01,80.97,-0.07396182394180952
MT,2002-01-01,78.236,-0.033765592194639926
MT,2002-04-01,83.3,0.06472723554373937
MT,2002-07-01,88.829,0.06637454981992794
MT,2002-10-01,82.201,-0.07461527203953665
MT,2003-01-01,79.537,-0.03240836486174119
MT,2003-04-01,85.488,0.07482052378138468
MT,2003-07-01,91.773,0.0735190903986524
MT,2003-10-01,85.788,-0.06521525939001667
MT,2004-01-01,81.158,-0.05397025224973185
MT,2004-04-01,82.765,0.019800882229724724
MT,2004-07-01,90.982,0.09928109708209991
MT,2004-10-01,86.767,-0.0463278450682553
MT,2005-01-01,80.046,-0.07746032477785321
MT,2005-04-01,87.409,0.09198460884991129
MT,2005-07-01,94.127,0.07685707421432562
MT,2005-10-01,87.717,-0.06809948261391521
MT,2006-01-01,82.552,-0.058882542722619245
MT,2006-04-01,89.103,0.07935604225215606
MT,2006-07-01,95.736,0.07444193798188625
MT,2006-10-01,88.837,-0.07206275591209159
MT,2007-01-01,88.531,-0.003444510733140441
MT,2007-04-01,92.929,0.04967751409110928
MT,2007-07-01,100.017,0.07627328390491658
MT,2007-10-01,91.33,-0.08685523461011627
MT,2008-01-01,91.959,0.006887112668345614
MT,2008-04-01,95.795,0.04171424221664001
MT,2008-07-01,102.533,0.0703377002975103
MT,2008-10-01,96.404,-0.05977587703471082
MT,2009-01-01,89.484,-0.0717812538898801
MT,2009-04-01,93.111,0.04053238567788666
MT,2009-07-01,100.035,0.07436285723491308
MT,2009-10-01,95.795,-0.04238516519218269
MT,2010-01-01,95.758,-3.862414531030444e-4
MT,2010-04-01,97.369,0.01682365964201429
MT,2010-07-01,106.236,0.09106594501329997
MT,2010-10-01,100.637,-0.052703415038216836
MT,2011-01-01,96.954,-0.036596877887854436
MT,2011-04-01,98.518,0.0161313612641047
MT,2011-07-01,106.102,0.07698085629022111
MT,2011-10-01,100.628,-0.05159186443233873
MT,2012-01-01,98.98,-0.01637715148865123
MT,2012-04-01,102.488,0.03544150333400682
MT,2012-07-01,110.239,0.07562836624775589
MT,2012-10-01,103.613,-0.060105770190223104
MT,2013-01-01,102.951,-0.006389159661432505
MT,2013-04-01,108.342,0.05236471719555911
MT,2013-07-01,115.91,0.06985287330859684
MT,2013-10-01,108.54,-0.06358381502890165
MT,2014-01-01,109.403,0.007950985811682324
MT,2014-04-01,113.292,0.03554747127592475
MT,2014-07-01,120.51,0.06371147124245316
MT,2014-10-01,116.39,-0.034188034188034226
MT,2015-01-01,117.443,0.009047169000773238
MT,2015-04-01,122.043,0.03916793678635601
MT,2015-07-01,128.95,0.05659480674844097
MT,2015-10-01,123.49,-0.042341993020550556
MT,2016-01-01,120.612,-0.023305530812211518
MT,2016-04-01,123.458,0.023596325407090536
MT,2016-07-01,131.143,0.06224788997067831
MT,2016-10-01,125.325,-0.04436378609609356
MT,2017-01-01,133.335,0.06391382405745066
MT,2017-04-01,135.942,0.019552255596805033
MT,2017-07-01,143.608,0.05639169645878387
MT,2017-10-01,137.074,-0.045498858002339646
MT,2018-01-01,135.405,-0.012175904985628282
MT,2018-04-01,141.12,0.042206713193752105
MT,2018-07-01,150.15,0.06398809523809525
MT,2018-10-01,142.09,-0.053679653679653695
MT,2019-01-01,138.163,-0.027637412907312215
MT,2019-04-01,142.047,0.028111723109660227
MT,2019-07-01,147.567,0.038860377199096144
MT,2019-10-01,140.606,-0.04717179315158546
MT,2020-01-01,141.704,0.007809055090110047
MT,2020-04-01,125.777,-0.11239626263196527
MT,2020-07-01,135.557,0.07775666457301404
MT,2020-10-01,134.823,-0.005414696400775913
MT,2021-01-01,143.379,0.06346098217663146
MT,2021-04-01,147.187,0.026558980045892504
MT,2021-07-01,160.156,0.08811240123108693
MT,2021-10-01,155.304,-0.030295461924623516
MT,2022-01-01,145.708,-0.061788492247463064
MT,2022-04-01,153.175,0.051246328272984414
MT,2022-07-01,160.041,0.04482454708666548
MT,2022-10-01,156.396,-0.02277541380021376
MT,2023-01-01,150.183,-0.03972607995089385
MT,2023-04-01,156.049,0.03905901466877086
MT,2023-07-01,165.417,0.060032425712436444
MT,2023-10-01,159.902,-0.033339983193988613
MT,2024-01-01,156.477,-0.02141936936373518
MT,2024-04-01,163.115,0.04242156994318657
MT,2024-07-01,168.636,0.03384728565735822
MT,2024-10-01,160.664,-0.047273417301169435
NL,2000-01-01,90.839,NA
NL,2000-04-01,91.788,0.01044705467915761
NL,2000-07-01,88,-0.04126901119972106
NL,2000-10-01,93.611,0.06376136363636369
NL,2001-01-01,92.644,-0.01032998258751641
NL,2001-04-01,93.765,0.012100082034454417
NL,2001-07-01,89.286,-0.04776835706286993
NL,2001-10-01,94.221,0.05527182313016601
NL,2002-01-01,92.092,-0.02259581197397613
NL,2002-04-01,93.47,0.014963297571993226
NL,2002-07-01,89.312,-0.044484861452872594
NL,2002-10-01,93.6,0.048011465424578965
NL,2003-01-01,92.146,-0.015534188034187966
NL,2003-04-01,92.666,0.005643218370846223
NL,2003-07-01,88.66,-0.04323052683832258
NL,2003-10-01,93.624,0.05598917211820436
NL,2004-01-01,93.031,-0.006333846022387308
NL,2004-04-01,94.225,0.012834431533574704
NL,2004-07-01,90.409,-0.040498806049349835
NL,2004-10-01,95.515,0.05647667820681563
NL,2005-01-01,93.591,-0.020143432968643737
NL,2005-04-01,96.093,0.026733339744206278
NL,2005-07-01,92.555,-0.036818498746006435
NL,2005-10-01,97.632,0.054853870671492604
NL,2006-01-01,96.958,-0.006903474270730975
NL,2006-04-01,99.471,0.025918438911693778
NL,2006-07-01,95.504,-0.039880970333061885
NL,2006-10-01,100.75,0.054929636455017535
NL,2007-01-01,100.191,-0.005548387096774169
NL,2007-04-01,102.592,0.02396422832390131
NL,2007-07-01,99.402,-0.031094042420461612
NL,2007-10-01,104.85,0.05480775034707544
NL,2008-01-01,103.278,-0.014992846924177287
NL,2008-04-01,105.577,0.022260307132206204
NL,2008-07-01,101.302,-0.04049177377648533
NL,2008-10-01,103.93,0.02594223213756885
NL,2009-01-01,98.871,-0.04867699413066498
NL,2009-04-01,100.17,0.013138331765634075
NL,2009-07-01,96.912,-0.03252470799640606
NL,2009-10-01,100.888,0.04102691101205216
NL,2010-01-01,98.208,-0.026564110697010614
NL,2010-04-01,101.558,0.034111274030628955
NL,2010-07-01,98.026,-0.03477815632446494
NL,2010-10-01,102.208,0.04266215085793568
NL,2011-01-01,100.648,-0.015262993112085182
NL,2011-04-01,103.421,0.027551466497098904
NL,2011-07-01,99.132,-0.041471267924309385
NL,2011-10-01,102.017,0.029102610660533337
NL,2012-01-01,99.137,-0.0282305890194771
NL,2012-04-01,102.513,0.034053885027789874
NL,2012-07-01,97.661,-0.04733058246271208
NL,2012-10-01,100.467,0.028732042473454063
NL,2013-01-01,97.226,-0.03225934884091294
NL,2013-04-01,101.759,0.04662333120770166
NL,2013-07-01,97.782,-0.03908253815387341
NL,2013-10-01,101.702,0.040089177967315065
NL,2014-01-01,98.328,-0.03317535545023692
NL,2014-04-01,103.055,0.04807379383288589
NL,2014-07-01,98.73,-0.04196788122847026
NL,2014-10-01,103.325,0.04654107160943987
NL,2015-01-01,99.963,-0.03253810791192847
NL,2015-04-01,104.846,0.0488480737873014
NL,2015-07-01,100.889,-0.03774106785189714
NL,2015-10-01,104.48,0.035593573134831434
NL,2016-01-01,101.819,-0.025468989280245036
NL,2016-04-01,107.049,0.051365658668814304
NL,2016-07-01,102.708,-0.04055152313426569
NL,2016-10-01,106.314,0.03510924173384736
NL,2017-01-01,104.347,-0.018501796564892665
NL,2017-04-01,109.536,0.049728310349123665
NL,2017-07-01,104.856,-0.042725679228746774
NL,2017-10-01,108.245,0.03232051575494021
NL,2018-01-01,106.321,-0.017774493048177804
NL,2018-04-01,111.747,0.05103413248558612
NL,2018-07-01,106.434,-0.047544900534242554
NL,2018-10-01,109.601,0.029755529248172593
NL,2019-01-01,107.971,-0.014872127079132448
NL,2019-04-01,113.576,0.05191208750497809
NL,2019-07-01,108.255,-0.0468496865534972
NL,2019-10-01,111.378,0.028848552029929378
NL,2020-01-01,106.99,-0.0393973675232093
NL,2020-04-01,102.94,-0.03785400504720065
NL,2020-07-01,104.155,0.01180299203419471
NL,2020-10-01,107.645,0.0335077528683212
NL,2021-01-01,105.322,-0.021580194156718784
