REF_AREA,TIME_PERIOD,B50,D06,D07,D08,D09,D10,ALL,B50_share,M40_share,T10_share,B50_share_change,M40_share_change,T10_share_change,HP_R_N,Stock_Price,HP_R_Change,STOCK_Change,owner_ALL
GR,2021-01-01,76529.65000000001,47127.31,62136.74,83496.64,120605.21,313752.93999999994,703648.49,0.1087611941013332,0.4453443792652778,0.445894426633389,0.006350787378812672,-0.0050608590712626356,0.0035294933920466676,74.9826,3696.7189841269847,0.04015672813253257,0.09332262768564448,72.07000000000001
GR,2021-04-01,76493.04000000001,46886.810000000005,62245.149999999994,83840.14,121419.19,315344.82,706229.15,0.10831192680166205,0.44516895118248795,0.4465191220158499,-0.004139323554025243,-3.9399317014376933e-4,0.0014000134476711557,75.6339,4034.1099999999983,0.008648508756823325,0.08734004218212377,72.07000000000001
GR,2021-07-01,77302.12,46982.05,62063.5,83874.83999999998,120737.15,314056.39999999997,705016.0599999998,0.10964589941397933,0.4448941773042731,0.4454599232817477,0.012240801736745244,-6.174256143178791e-4,-0.002374941962012156,77.9059,4132.639499999999,0.029597092757547294,0.024130599568724875,72.07000000000001
GR,2021-10-01,77404.47,46434.5,61491.60999999999,83326.17,120512.26,311987.06999999995,701156.08,0.11039549140043113,0.4446435663796854,0.4449609422198834,0.006813217125580806,-5.634632886523105e-4,-0.0011207758789786304,75.8914,4216.628727272727,-0.026198317135526672,0.020119622031112172,72.07000000000001
HR,2017-04-01,7252.279375089,5340.014481538,6612.6645877129995,8672.150753552,12954.181585631002,58235.60010350001,99066.89088702301,0.07320588453068119,0.33895291461935434,0.5878412008499645,NA,NA,NA,88.1218,3551.5675714285717,0.031003892644450914,0.060689542788912476,79.33
HR,2017-07-01,7335.393548096999,5379.586562849001,6654.334460862,8694.192158931,13147.818934395,59264.47417560001,100475.79984073402,0.0730065703355879,0.33715513756281956,0.5898382921015924,-0.0027263658042713246,-0.005318029530064106,0.003391573306524065,89.0473,3479.880061538461,0.010447740814694129,-0.020391247323445327,79.33
HR,2017-10-01,7472.969665236,5321.53391362,6778.974895318,8756.405139982999,13251.860590373,60080.1687222,101661.91292673,0.07350805675496128,0.33551183090443076,0.5909801123406079,0.006845574229871865,-0.004885953984901326,0.0019339478290681944,90.7124,3594.989507936509,0.018526372988652007,0.032543244535881755,79.33
HR,2018-01-01,7447.800975648,5360.108909737999,6782.871107955,8848.878425488001,13346.112935104,60419.7457832,102205.51813713301,0.07287083037586095,0.33596983806894304,0.5911593315551958,-0.00870658900311927,0.0013641689913594934,3.0321163359614545e-4,91.7378,3473.9999841269832,0.011240445846391722,-0.03423440940335176,79.33
HR,2018-04-01,7433.844320120001,5370.148874207,6842.390553206001,8810.875658639,13202.220652161,61298.452439399996,102957.932497733,0.07220273503728025,0.33242349479936,0.5953737701633598,-0.00921050033799542,-0.010611645489931876,0.0071038158568592635,90.3656,3481.3044375,-0.015070844061737532,0.002100398664278913,79.33
HR,2018-07-01,7655.268929204998,5398.082542668,7051.463904343001,8876.353192761999,13527.555616601,62836.2187896,105344.942975179,0.07266859436250969,0.3308507676973734,0.5964806379401169,0.006431375109493764,-0.004742321957640572,0.0018573880961395561,93.3955,3422.939846153847,0.03297950019819318,-0.016907275949085587,79.33
HR,2018-10-01,7670.868016233,5425.946203780999,7024.892858341,9011.018643123,13579.207237599,63562.154319099995,106274.087278177,0.0721800413693902,0.3297235087149937,0.5980964499156161,-0.006745729337078732,-0.003412969947085065,0.0027052468649370054,93.7155,3169.1323281250006,0.0034204329193139316,-0.0770419490674481,79.33
HR,2019-01-01,7719.826410051,5442.125679199001,7085.793109696,9078.789340007,13873.200006723,64385.46044919999,107585.194994876,0.07175547165591581,0.3297842991994838,0.5984602291446003,-0.005899460611639373,1.8435106888148312e-4,6.080434743431784e-4,98.0612,3212.726603174604,0.04532817643197706,0.013662148789268969,79.33
HR,2019-04-01,7691.235985989001,5516.854009391,7103.557664361,9114.506654965,13865.08288845,65493.581711499995,108784.818914656,0.07070137233048059,0.3272515556154573,0.602047072054062,-0.014799128415702967,-0.007709643577841208,0.005975563128904016,98.9961,3415.2197460317457,0.009488681865353676,0.06112185256637481,79.33
HR,2019-07-01,7724.385706996,5475.9336727,7097.198370325,9149.344975826,13872.978537746,66842.8636183,110162.704881893,0.07011797427520887,0.3231171165845954,0.6067649091401958,-0.008285813094317973,-0.012714310830316045,0.007805781402586587,100.075,3459.1172727272724,0.01083944945940285,0.01277159477765899,79.33
HR,2019-10-01,7676.384549293999,5577.216496960999,7043.302904269,9296.999551254,14047.033086524,67756.0586446,111396.995232902,0.068910158063462,0.3228502884105224,0.6082395535260156,-0.01737557110165966,-8.261351491902769e-4,0.0024273904421087122,102.1941,3649.074359375,0.020954041283238745,0.05346010223033382,79.33
HR,2020-01-01,7800.984557721001,5594.727791389,7161.8690440380005,9240.610639469,14210.506876934,67572.2555886,111580.954498151,0.06991322661476489,0.324497263127732,0.6055895102575032,0.014451254162960225,0.00508838958879787,-0.004366426143491142,105.5565,3429.8705781250005,0.03237240842488465,-0.061951007120311985,79.33
HR,2020-04-01,7814.673379137,5609.9887621709995,7225.388923416,9314.113291792,14199.445262887,68756.6034568,112920.21307620301,0.06920526596831118,0.32189928844480925,0.6088954455868795,-0.010177895759829525,-0.008038374170462381,0.005444190113520708,107.5188,3001.745603174604,0.018419361411512014,-0.13332854096730173,79.33
HR,2020-07-01,7738.581538844,5600.991834052,6983.428809366,9395.748808848,14940.238742326,68621.9306776,113280.920411036,0.06831319440877438,0.3259190343848509,0.6057677712063747,-0.012974026472440503,0.012410261920291044,-0.0051498740551850775,107.1042,3291.8463181818183,-0.003863523627209986,0.09225461113166666,79.33
HR,2020-10-01,7847.439938441002,5624.608686486001,7059.440676093001,9479.502839469,14956.234046437,71464.2012042,116431.427391126,0.0673996713282509,0.3188124296010661,0.613787899070683,-0.013462789592932012,-0.022046054870377363,0.013152730423310888,109.1748,3367.3397384615373,0.01914807507765648,0.022674439207349906,79.33
HR,2021-01-01,7881.3946081660015,5655.370543019,7330.411964322,9314.338865653,14399.447073515,73068.8196597,117649.782714375,0.0669903031380866,0.3119391094466074,0.6210705874153061,-0.00609226183654199,-0.02179492813422712,0.011795315593663702,109.9813,3696.7189841269847,0.007360083892059777,0.09332262768564448,79.33
HR,2021-04-01,8022.314012642,5738.118139826,7359.605525464,9577.050512725002,15470.808674505,73546.0295394,119713.926404562,0.06701237068719425,0.31863947661035347,0.6143481527024524,3.29359835549603e-4,0.02125228956566594,-0.010882951414102615,112.0988,4034.1099999999983,0.019070273952118022,0.08734004218212377,79.33
HR,2021-07-01,8109.117936270999,5876.874105796,7126.715659345,9895.059463653,15196.059712558,75747.6459814,121951.472859023,0.06649462893855504,0.31237596437551707,0.621129406685928,-0.007756062911299821,-0.019852819911556407,0.010977653186675762,113.24,4132.639499999999,0.010128834950801746,0.024130599568724875,79.33
HR,2021-10-01,8255.071700886,5900.4389623530005,7598.544345447,9694.278323548,15794.875382005,76922.713771,124165.92248523899,0.06648419740019548,0.3140003008312362,0.6195155017685684,-1.5689021580556073e-4,0.005186467582156018,-0.002601720793325546,113.6753,4216.628727272727,0.003836678566598195,0.020119622031112172,79.33
HU,2014-07-01,15811.64,10742.67,14563.54,20487.79,31445.43,121874.38,214925.45,0.07356802091143697,0.35937777494475404,0.5670542041438089,NA,NA,NA,85.2208,3173.144727272728,0.01973206015990403,-0.012777789060288924,85.80000000000001
HU,2014-10-01,16345.25,11039.72,14980.19,21027.74,32166.01,127392.28,222951.19,0.07331313190120223,0.35529597307823296,0.5713908950205648,-0.0034706871673164663,-0.011422964008137804,0.007618657863209477,87.9572,3102.474875,0.031604797033251586,-0.022522983929873064,85.80000000000001
HU,2015-01-01,17278.79,11285.45,15245.66,21352.73,32695.620000000003,131281.41000000003,229139.66000000003,0.07540724290155619,0.35166090409665435,0.5729318530017895,0.028163584443025247,-0.010283798446282022,0.002693224294154861,90.4769,3441.982174603174,0.028244236976936676,0.10384737922944254,85.80000000000001
HU,2015-04-01,18731.39,11997.97,16175.080000000002,22517.32,34545.08,137357.74,241324.58000000002,0.07761907220557474,0.35319837705715684,0.5691825507372684,0.02890984273346353,0.0043625030980496415,-0.006565569474607846,94.0054,3621.11461904762,0.0382576579228866,0.050734365273212845,85.80000000000001
HU,2015-07-01,19299.4,12236.07,16451.18,22827.480000000003,34777.67,140453.71,246045.51,0.07843833443658452,0.3507172311333785,0.5708444344300369,0.010499594668584855,-0.007049584269148923,0.0029155184773567155,98.4927,3386.5137121212115,0.0466302063280013,-0.06698089554009634,85.80000000000001
HU,2015-10-01,19479.81,12314.79,16545.06,22871.36,34950.11,144497.12,250658.25,0.07771461741235328,0.3458147497638718,0.576470632823775,-0.009269401539673705,-0.014077063111293198,0.009807669493925197,100.3886,3332.9457692307687,0.019066221237570957,-0.015944460383201076,85.80000000000001
HU,2016-01-01,20798.980000000003,12984.57,17405.28,24010.13,36516.68,151451.08999999997,263166.73,0.07903347053026044,0.3454717091328376,0.5754948203369019,0.016828074374059643,-9.924703566144277e-4,-0.0016941701117767494,105.398,2973.939112903226,0.0486950056010782,-0.11396915363973115,85.80000000000001
HU,2016-04-01,21217.8,13248.63,17705.86,24375.439999999995,37104.57,153605.93,267258.23,0.07939063279735109,0.3458621274263472,0.5747472397763017,0.0045089461098219985,0.0011294639850323307,-0.0012998666833471395,106.6991,2974.3690153846155,0.012269062812869436,1.4454613744518952e-4,85.80000000000001
HU,2016-07-01,22030,13760.27,18347.74,25199.64,38249.98,160158.87000000002,277746.5,0.07931693108644033,0.3440462076029761,0.5766368613105837,-9.287738328938033e-4,-0.0052642472188753064,0.003282350744700624,109.9867,2975.7976060606065,0.030346725983384282,4.801851088647169e-4,85.80000000000001
HU,2016-10-01,22480.46,14100.83,18710.97,25729.87,39008.7,166520.74,286551.57,0.07845170766295226,0.34042867048329206,0.5811196218537557,-0.01096836614118768,-0.010570353765906093,0.007743913353555287,110.8267,3090.9747656249983,0.007608270621265234,0.037974393352312674,85.80000000000001
HU,2017-01-01,23703.72,14743.94,19595.4,26807.42,40549.96,174309.8,299710.24,0.07908878922521967,0.33931680145463167,0.5815944093201487,0.008087889116549007,-0.0032714304579801734,8.166883344534748e-4,114.7862,3342.4348307692308,0.035103547587866046,0.07821303335756014,85.80000000000001
HU,2017-04-01,24173.930000000004,15119.47,19927.710000000003,27279.480000000003,41180.56,177442.41,305123.56,0.07922669098380998,0.3392305071427457,0.5815428018734443,0.0017421138259559044,-2.5435017207442456e-4,-8.873836421297021e-5,117.1602,3551.5675714285717,0.020470961424789103,0.060689542788912476,85.80000000000001
HU,2017-07-01,25058.06,15627.31,20690.92,28294.52,42467.47,186068.15,318206.43,0.07874781160141862,0.336511804616896,0.5847403837816854,-0.006062761286208307,-0.0080466093293734,0.005483385098080218,120.5118,3479.880061538461,0.02820544442220907,-0.020391247323445327,85.80000000000001
HU,2017-10-01,25080.49,15676.41,20703.03,28226.58,42476.990000000005,189825.7,321989.2,0.0778923330347726,0.33256708610102453,0.5895405808642029,-0.010922960704460749,-0.011791626600203386,0.00817559675113344,122.2486,3594.989507936509,0.014309002899124401,0.032543244535881755,85.80000000000001
HU,2018-01-01,27339.89,16843.08,22199.31,30184.67,45704.41,196743.09,339014.44999999995,0.0806452055362242,0.3390164342552361,0.5803383602085399,0.03473182759335547,0.019206982380015614,-0.015732243961801395,127.6353,3473.9999841269832,0.04312030207266293,-0.03423440940335176,85.80000000000001
HU,2018-04-01,28117.230000000003,17162,22611.699999999997,30916.22,46873.05,194624.01,340304.21,0.08262380885619958,0.3454643420367911,0.5719118491070093,0.024238526783911585,0.018840846207149875,-0.014626443559735636,129.5149,3481.3044375,0.01461895401666613,0.002100398664278913,85.80000000000001
HU,2018-07-01,29396.9,17722.379999999997,23414.479999999996,32080.26,48713.28,196301.14,347628.44,0.08456413980398152,0.35074920797619435,0.5646866522198242,0.02321241556026754,0.015182029852053969,-0.012713890091703428,133.8199,3422.939846153847,0.03269893364593912,-0.016907275949085587,85.80000000000001
HU,2018-10-01,30893.91,18465.58,24473.06,33485.55,51127.670000000006,201114.55,359560.32,0.08592135528191765,0.35474398287330483,0.5593346618447775,0.015922107037130928,0.011324893405234793,-0.009523005933486206,136.6918,3169.1323281250006,0.02123389047935209,-0.0770419490674481,85.80000000000001
HU,2019-01-01,36060.649999999994,21079,27843.31,38302.12,58088.15,217860.38,399233.61,0.09032468483803253,0.3639788243279417,0.5456964908340257,0.04997838342638028,0.02569933672242386,-0.024685029931351576,147.2772,3212.726603174604,0.07458776877597106,0.013662148789268969,85.80000000000001
HU,2019-04-01,37716.7,21881.51,29053.06,39766.97,60466.53,218211.33,407096.1,0.09264814868037301,0.3713326411134865,0.5360192102061405,0.02539818284064621,0.020002576649300274,-0.017892943228920766,149.3897,3415.2197460317457,0.014241802548406568,0.06112185256637481,85.80000000000001
HU,2019-07-01,38371.58,22229.68,29624.83,40713.28,62117.85,219649.04,412706.26,0.09297552210620696,0.37480807778394254,0.5322164001098505,0.0035272846816480907,0.009315834713157667,-0.00711982660729138,151.4379,3459.1172727272724,0.013617312041284357,0.01277159477765899,85.80000000000001
HU,2019-10-01,38129.869999999995,22176.84,29492.480000000003,40887.2,62625.51,218755.04,412066.94,0.09253319375730554,0.3765942252004007,0.5308725810422937,-0.004768823773225517,0.004754179681390136,-0.0025281416835907233,149.1813,3649.074359375,-0.015013295133035065,0.05346010223033382,85.80000000000001
HU,2020-01-01,39920.97,22742.98,31045.230000000003,42524.49,65040.84999999999,219292.51000000004,420567.03,0.09492177739182266,0.38365715448498183,0.5214210681231956,0.025485724971474166,0.018581044853277495,-0.01796412455754659,152.906,3429.8705781250005,0.024661008705386678,-0.061951007120311985,85.80000000000001
HU,2020-04-01,38014.03,21851.120000000003,29391.129999999997,41042.72,62630.88,207896.65,400826.53,0.0948391065830897,0.38649100896589855,0.5186698844510117,-8.71315649796145e-4,0.007359278137066383,-0.005290287511591885,149.5233,3001.745603174604,-0.02237111996954333,-0.13332854096730173,85.80000000000001
HU,2020-07-01,40247.17,23009.76,31099.91,43294.46,66021.95,212873.82,416547.07,0.0966209413020238,0.39233520475849226,0.5110438539394839,0.018613660490518935,0.015007983512982492,-0.014812213641548833,153.1086,3291.8463181818183,0.02369523999258405,0.09225461113166666,85.80000000000001
HU,2020-10-01,39612.86,22702.52,30695.27,43095.53,65792.11,210919.21,412817.5,0.09595731770092111,0.3931166435531439,0.5109260387459349,-0.006892016070490836,0.001989782197740597,-2.305649019881395e-4,151.1723,3367.3397384615373,-0.012727227618474224,0.022674439207349906,85.80000000000001
HU,2021-01-01,43047.67,24457.58,33120.869999999995,46269.810000000005,70554.63,223941.64,441392.2,0.09752702924972394,0.3951200089172396,0.5073529618330365,0.016226077340036227,0.005083168034610841,-0.007017902904104201,162.5724,3696.7189841269847,0.0727031951046726,0.09332262768564448,85.80000000000001
HU,2021-04-01,44552.78,25415.359999999997,34379.729999999996,48047.869999999995,73396.09000000001,231594.56,457386.39,0.09740731463391379,0.39624932871308216,0.506343356653004,-0.0012282559191505449,0.0028540922897751786,-0.0019919289346234104,166.1408,4034.1099999999983,0.021712180606875187,0.08734004218212377,85.80000000000001
HU,2021-07-01,45307.36,25910.21,35153.24,49153.17,74975.01000000001,238821.09,469320.07999999996,0.09653829429160586,0.39459558176159865,0.5088661239467955,-0.008961545074228638,-0.004182234316904787,0.004969954545911315,170.1469,4132.639499999999,0.023826559947190518,0.024130599568724875,85.80000000000001
HU,2021-10-01,45148.38,25837.69,35028.22,49204.46,74769.73999999999,240625.28000000003,470613.77,0.09593510194144977,0.3927639218886434,0.5113009761699069,-0.006267820246223188,-0.004652673064032609,0.00477344710718175,173.3456,4216.628727272727,0.018625108071502083,0.020119622031112172,85.80000000000001
I9,2009-01-01,1860774.6744299997,2026037.8340000005,2980884.50506,4195305.86266,6284641.644030001,20453825.4209,37801469.941080004,0.04922492901282231,0.4096896197393623,0.5410854512478153,NA,NA,NA,101.2684,2166.4328750000004,-3.929377876037421e-4,-0.1422741712685438,61.68
I9,2009-04-01,1843186.69596,2021151.00127,2976528.7782599996,4190405.72741,6291060.77351,20576513.6755,37898846.65191001,0.04863437436207858,0.4084331753581184,0.5429324502798029,-0.012069610133546682,-0.003071532480405703,0.003407694313391718,101.8548,2376.564630769231,0.005773851820816134,0.0925740339160237,61.68
I9,2009-07-01,1856250.1803099995,2035592.0894900004,2996697.7040000004,4230746.76771,6359183.08275,20942241.5389,38420711.36316,0.04831378999634763,0.4066093283980548,0.5450768816055975,-0.00661354521469093,-0.004475472127991154,0.00394194064295228,101.4754,2660.5825606060607,-0.003731865117129196,0.11288909408023873,61.68
I9,2009-10-01,1850519.17533,2043428.7689799997,3010699.30709,4256644.337440001,6398376.14742,21046682.464500003,38606350.20076001,0.04793302567341812,0.4069058193597578,0.5451611549668239,-0.007912288977776516,7.289132246588448e-4,1.5459625983915704e-4,100.1913,2872.7397692307686,-0.012735046040958764,0.07672109127216764,61.68
I9,2010-01-01,1852418.9439199995,2041113.08686,3011686.2559,4255422.85474,6405584.201950001,21141227.93099999,38707453.274369985,0.04785690576927139,0.4059633241191522,0.5461797701115766,-0.001589309419537166,-0.002318935761110641,0.0018667227025741528,98.8179,2848.9657460317458,-0.013802596100986442,-0.008310165545107218,61.68
I9,2010-04-01,1870653.64778,2060142.53137,3033278.2243700004,4293662.76382,6468093.99533,21180481.6251,38906312.78777,0.0480809800194695,0.4075219772528532,0.5443970427276772,0.004671244437111088,0.00383204229606815,-0.003269332248414414,99.9587,2735.6698888888886,0.011478338247255415,-0.04057969445353926,61.68
I9,2010-07-01,1882625.29593,2068922.1416399996,3055163.1227,4328118.46997,6529156.779130001,21447440.4423,39311426.25167,0.04789002779694424,0.4065321978177043,0.5455777743853515,-0.003979378332152894,-0.0024317298607369198,0.0021665310078454736,100.8718,2715.9393787878794,0.009093302978095075,-0.0072384484216367895,61.68
I9,2010-10-01,1899970.84717,2076471.21319,3067362.05197,4353129.298219999,6571068.026129999,21580816.7928,39548818.22948,0.048041153496560025,0.40628345697401297,0.545675389529427,0.0031507133050316938,-6.120473935014026e-4,1.7890467136993937e-4,100.3425,2817.7639848484837,-0.0052610696244510535,0.036805767840368375,61.68
I9,2011-01-01,1896014.37453,2070120.57172,3054846.2206099997,4343639.16904,6562729.94298,21648566.9836,39575917.262480006,0.04790828629327863,0.40507806295493054,0.5470136507517906,-0.0027695271280330225,-0.002971289311359815,0.0024494835074879706,100.8657,2932.9304218750012,0.005200594997751828,0.040058409949045526,61.68
I9,2011-04-01,1890950.28899,2074163.9499,3069521.8162999996,4372427.192439999,6608260.093470001,21830368.6087,39845691.9498,0.04745683150319821,0.4046704239049093,0.5478727445918924,-0.00946799360150452,-0.001006828888405753,0.0015692843021147818,102.7014,2862.6709841269844,0.01803581974778279,-0.02424696766029566,61.68
I9,2011-07-01,1874491.9752899995,2064465.4615609995,3066204.03357,4368902.50948,6610823.1854099985,21630172.8463,39615060.011611,0.04731766087797404,0.4066735020797422,0.5460088370422836,-0.0029368814701000723,0.004937689629259001,-0.003407881410202096,103.3862,2381.5675606060613,0.006645742105765962,-0.18399618975647503,61.68
I9,2011-10-01,1849619.4481400005,2038290.47827,3033144.39178,4334922.10507,6556823.826640001,21650037.881,39462838.130899996,0.04686990433898166,0.4045117269267207,0.5486183687342978,-0.00950783494647256,-0.0053299300662488225,0.004767900197900743,102.2768,2277.785109375,-0.010788627615558433,-0.04455538223311617,61.68
I9,2012-01-01,1830562.0843400003,2016844.42951,3010324.33043,4311712.07587,6546857.615189999,21884588.136699997,39600888.67204,0.04622527790979749,0.40114600918579996,0.5526287129044024,-0.013848981581043862,-0.008355253528066986,0.007283309921783165,101.0428,2473.639892307692,-0.012138673813909762,0.08248717895455027,61.68
I9,2012-04-01,1802965.0721700003,2000882.8941509996,2995429.40731,4293810.04868,6532186.649920001,21852500.1386,39477774.210831,0.04567038310065982,0.40079030077942035,0.5535393161199198,-0.012076773750419267,-8.871238907319778e-4,0.001646410666950593,101.9097,2226.1589365079367,0.00854293760677205,-0.105413056154533,61.68
I9,2012-07-01,1776933.9922700005,1983270.905662,2975754.4888500003,4277621.88823,6528930.04296,21990924.8333,39533436.151272,0.044947623208634935,0.3987909693803517,0.5562614074110134,-0.015952132432722088,-0.005000956476969298,0.004905559515671953,101.6888,2400.9411076923084,-0.0021699578992935287,0.07558313834387587,61.68
I9,2012-10-01,1771368.40021,1975342.7457,2964435.5434299996,4265602.78621,6515307.1143,22103402.6574,39595459.247250006,0.04473665500755685,0.3970326014271911,0.5582307435652519,-0.00470469505709703,-0.004418996569195421,0.0035340548647002645,100.9679,2543.327062499999,-0.0071145246200226,0.05761230233202941,61.68
I9,2013-01-01,1724987.0222299998,1940613.36312,2923496.5158300004,4216487.05636,6459016.978859999,22072723.466,39337324.4024,0.04385115277755792,0.3950348466816903,0.5611140005407517,-0.01999218054058849,-0.005044416322196654,0.005151698558432227,101.1349,2676.5842741935485,0.00165262468415861,0.051068366042034796,61.68
I9,2013-04-01,1722022.2389499997,1941055.157644,2925708.56887,4222418.803739999,6475274.16747,22176127.6144,39462606.551074,0.04363680936081334,0.3944102546186322,0.5619529360205544,-0.004899962014527137,-0.00158235751251945,0.0014940082528254184,102.533,2696.1122187499996,0.013729428755608453,0.007269359278308407,61.68
I9,2013-07-01,1736898.02494,1951311.8315399997,2944411.91768,4245786.232419999,6521322.61491,22497155.1697,39896885.79119,0.04353467671713717,0.3925828366285334,0.5638824866543295,-0.0023432591321865814,-0.004644059254884425,0.003427770141534392,103.9157,2782.28146969697,0.013395295540385987,0.03146044733859288,61.68
I9,2013-10-01,1746952.03341,1948241.34528,2935394.2289899997,4245401.950979999,6525369.16093,22771551.0965,40172909.81609,0.04348582269513156,0.38967569832121335,0.566838478983655,-0.0011228165195134032,-0.0074327132558221765,0.0052285208345056455,103.1217,3017.560484375,-0.007670149380353486,0.08117745463273618,61.68
I9,2014-01-01,1750299.3747900005,1947959.4593200004,2936426.2817900004,4242703.672789999,6535768.29389,23047808.7616,40460965.84418,0.04325896177393816,0.3871103267309418,0.5696307114951199,-0.005230549359226622,-0.006605116040376724,0.004913882669850489,102.6296,3090.848412698413,-0.0047834539886659755,0.02399690211873029,61.68
I9,2014-04-01,1778630.96039,1964412.3214630005,2958233.49099,4276182.94278,6584113.83772,23342639.4482,40904213.001543,0.0434828304928616,0.38585127141689857,0.5706658980902398,0.005161738306934893,-0.003257746388902638,0.0018156449309736367,103.1446,3213.9506507936503,0.0050054970475086336,0.039055292306890976,61.68
I9,2014-07-01,1789251.2101700003,1969716.530353,2967286.6217500004,4289731.93463,6608178.7897499995,23499733.448099997,41123898.534752995,0.04350879352204265,0.3850538115471039,0.5714373949308535,5.96908731063106e-4,-0.002068893231776614,0.0013510108283105726,103.1213,3173.144727272728,-2.2592197837045802e-4,-0.012777789060288924,61.68
I9,2014-10-01,1788019.9000100004,1963589.389346,2960446.65809,4280957.26318,6601477.769320001,23419000.992799997,41013491.972746,0.043595895253156276,0.38539686136551377,0.5710072433813299,0.0019999327560973335,8.90517337815977e-4,-7.530370495433258e-4,102.785,3102.474875,-0.0032665372456701647,-0.022522983929873064,61.68
I9,2015-01-01,1805734.1173799995,1973340.416949,2967291.96494,4300401.51324,6654895.27455,23948511.0359,41650174.322959006,0.043354779343255156,0.3816533646755139,0.5749918559812308,-0.005546053070994539,-0.00976083777656056,0.006953982179192297,103.875,3441.982174603174,0.01054882519797573,0.10384737922944254,61.68
I9,2015-04-01,1839329.55592,1995566.216127,2992695.0409299997,4338040.57661,6714203.29162,24004457.3579,41884292.039107,0.04391454328994349,0.38297185757157165,0.5731135991384848,0.012828600168131032,0.0034487332212311816,-0.00327192682520705,107.8755,3621.11461904762,0.03778953121144468,0.050734365273212845,61.68
I9,2015-07-01,1850939.016752,2007748.7319990003,3013951.71239,4370213.16075,6769105.201869999,23982709.710199997,41994667.533961,0.04407557257728376,0.3848350220641613,0.5710894053585549,0.00366017172558486,0.004853220774773459,-0.003538176151717476,110.8657,3386.5137121212115,0.027341774483447878,-0.06698089554009634,61.68
I9,2015-10-01,1870195.949234,2017703.852902,3030153.35948,4396484.5557699995,6830189.31046,24303511.341700003,42448238.369546,0.04405827005004171,0.3833970902850935,0.5725446396648648,-3.9264207592770717e-4,-0.0037434869883226085,0.0025449313931598105,110.7715,3332.9457692307687,-8.500378607214643e-4,-0.015944460383201076,61.68
I9,2016-01-01,1898495.821131,2032986.328319,3048548.49273,4424601.62499,6881564.00598,24467872.0541,42754068.327250004,0.044405033144435585,0.38330154516720066,0.5722934216883636,0.007839745022430566,-2.4923774210461325e-4,-4.388707696115768e-4,110.8209,2973.939112903226,4.458636741899724e-4,-0.11396915363973115,61.68
I9,2016-04-01,1926916.134128,2053866.096682,3076193.8759399997,4469453.915010001,6960765.114999999,24630692.858700003,43117887.99546,0.044689483268078666,0.3840698089010221,0.5712407078308992,0.0063853781711342705,0.002002326478392713,-0.001841159135822168,113.3785,2974.3690153846155,0.0228163942781352,1.4454613744518952e-4,61.68
I9,2016-07-01,1955084.077018,2074975.56522,3110663.29581,4524347.28679,7054247.56333,24974455.2041,43693772.992267996,0.044745141999157856,0.38367558036511473,0.5715792776357275,0.0012446798563430228,-0.0010269773705394725,5.925164401029415e-4,114.4312,2975.7976060606065,0.009241990072993644,4.801851088647169e-4,61.68
I9,2016-10-01,1977715.061063,2086302.3754380003,3125732.4544400005,4552474.65769,7131126.05086,25318538.432600003,44191889.03209101,0.0447528970673065,0.38232435653879443,0.572922746393899,1.733014097058394e-4,-0.0035280034964935147,0.002347692440950233,113.5879,3090.9747656249983,-0.007396782505586508,0.037974393352312674,61.68
I9,2017-01-01,1996307.7845900003,2104191.3707950003,3152436.75055,4603653.41205,7225662.934769999,25662586.095799997,44744838.348555,0.04461537594658602,0.381852859430808,0.5735317646226059,-0.00307762978136239,-0.001233999543468256,0.0010624377681657249,113.3391,3342.4348307692308,-0.0021927765289397882,0.07821303335756014,61.68
I9,2017-04-01,2036395.7929380003,2130181.704995,3194415.35084,4675396.87196,7341141.09328,25903873.7507,45281404.564713,0.044972010310054024,0.38296371739733176,0.5720642722926141,0.007961751364194747,0.002904902381408392,-0.0025619731308177407,114.8572,3551.5675714285717,0.01330540763539112,0.060689542788912476,61.68
I9,2017-07-01,2072801.969153,2156274.1745070005,3231611.01828,4736772.14739,7443109.08288,26245594.700099997,45886163.09231,0.04517270195337771,0.382855423926285,0.5719718741203372,0.004452662166506194,-2.8281735445101486e-4,-1.615301627794219e-4,115.9527,3479.880061538461,0.009492731693555356,-0.020391247323445327,61.68
I9,2017-10-01,2093994.4644599997,2167731.641901,3248379.84442,4769013.36092,7496814.899780001,26434983.753,46210917.964480996,0.04531384695862355,0.38263554428007324,0.5720506087613032,0.0031196928475494268,-5.744800693708862e-4,1.3764526880966077e-4,115.6889,3594.989507936509,-0.002277657502308905,0.032543244535881755,61.68
I9,2018-01-01,2147773.2487169993,2192481.7607480003,3277786.3082,4814582.293,7560756.26683,26740692.616399996,46734072.493894994,0.045957331216909654,0.3818543019358996,0.5721883668471908,0.014100725620873611,-0.0020438273182906697,0.00024078551681894211,116.6998,3473.9999841269832,0.008700133667770338,-0.03423440940335176,61.68
I9,2018-04-01,2205198.800393,2224603.374158,3320567.876669999,4878245.71887,7660860.47273,27051844.635400005,47341320.878221005,0.04658084648853733,0.38199773700753514,0.5714214165039275,0.013476053303248747,3.755572179130473e-4,-0.0013412799879982673,119.3621,3481.3044375,0.022556904639476905,0.002100398664278913,61.68
