TIME_PERIOD,GINI,THEIL,ASSET,REF_AREA
2021-04-01,0.4476010399432758,0.41915144171552066,DEBT,FR
2021-07-01,0.4507860084691687,0.42155965736027673,DEBT,FR
2021-10-01,0.45025450386045185,0.4238650368740071,DEBT,FR
2022-01-01,0.44793060437691345,0.42413572073994255,DEBT,FR
2022-04-01,0.4468978203913262,0.4243032730181961,DEBT,FR
2022-07-01,0.4501400867988793,0.42712252570758436,DEBT,FR
2022-10-01,0.4468674961798734,0.42555235753506476,DEBT,FR
2023-01-01,0.44592475635650897,0.42334766687748887,DEBT,FR
2023-04-01,0.44472580732995703,0.41502444192495946,DEBT,FR
2023-07-01,0.44406714994276997,0.4137803470792601,DEBT,FR
2023-10-01,0.44055470626774407,0.41058990147764374,DEBT,FR
2024-01-01,0.4404123938692248,0.404756860378476,DEBT,FR
2024-04-01,0.43964497041420114,0.40344045929078093,DEBT,FR
2024-07-01,0.44141647421093155,0.40733896392718877,DEBT,FR
2009-07-01,0.3752431754000628,0.27098841914556,DEBT,GR
2009-10-01,0.3741955638862855,0.2693658484937175,DEBT,GR
2010-01-01,0.37294633077765604,0.2681612077187286,DEBT,GR
2010-04-01,0.36825646151649294,0.26854323151945797,DEBT,GR
2010-07-01,0.37001137009664575,0.2736248672103164,DEBT,GR
2010-10-01,0.365339778220074,0.2658516144509878,DEBT,GR
2011-01-01,0.3691791577444682,0.2738506832680729,DEBT,GR
2011-04-01,0.3641842944074182,0.2649133850009396,DEBT,GR
2011-07-01,0.3639634326157475,0.26392494029462543,DEBT,GR
2011-10-01,0.35970464135021096,0.2588535258849479,DEBT,GR
2012-01-01,0.35841871845847983,0.25849490071077474,DEBT,GR
2012-04-01,0.3586876155268023,0.259662683365876,DEBT,GR
2012-07-01,0.36163820366856414,0.2624877054330105,DEBT,GR
2012-10-01,0.36364072239092216,0.26647431158891877,DEBT,GR
2013-01-01,0.36320388349514554,0.2646866859574874,DEBT,GR
2013-04-01,0.36373124592302675,0.2681914307711273,DEBT,GR
2013-07-01,0.3698417876366009,0.2758415299001218,DEBT,GR
2013-10-01,0.3724979524979526,0.2792652417769633,DEBT,GR
2014-01-01,0.3700936114304484,0.28011949917476253,DEBT,GR
2014-04-01,0.3675933679450678,0.27548785460743974,DEBT,GR
2014-07-01,0.3617667121418827,0.27273854111885826,DEBT,GR
2014-10-01,0.3640459210297443,0.2745453492517249,DEBT,GR
2015-01-01,0.36958808063102544,0.28122201858050844,DEBT,GR
2015-04-01,0.3722659042172981,0.28482075440043125,DEBT,GR
2015-07-01,0.3767702312138729,0.2933125800085752,DEBT,GR
2015-10-01,0.3818347287950492,0.30297934986777986,DEBT,GR
2016-01-01,0.38709323583180977,0.3161684284209191,DEBT,GR
2016-04-01,0.39135893648449027,0.3259940161469076,DEBT,GR
2016-07-01,0.39754281459419216,0.3392313038417593,DEBT,GR
2016-10-01,0.4030812324929972,0.3484677414731167,DEBT,GR
2017-01-01,0.40815176558978217,0.36107113923883544,DEBT,GR
2017-04-01,0.4169299386731091,0.37520433137504366,DEBT,GR
2017-07-01,0.42405529953917054,0.39058757193140553,DEBT,GR
2017-10-01,0.43859196461481753,0.4098374060704294,DEBT,GR
2018-01-01,0.4466399562921144,0.4375276375675567,DEBT,GR
2018-04-01,0.44658407724539995,0.44933437564362394,DEBT,GR
2018-07-01,0.4556937289038906,0.46710857752982393,DEBT,GR
2018-10-01,0.4638064971751412,0.4858375169362079,DEBT,GR
2019-01-01,0.47487872487872496,0.49056958919010685,DEBT,GR
2019-04-01,0.4916511114882064,0.5157573145812504,DEBT,GR
2019-07-01,0.49625531914893617,0.5192104711270245,DEBT,GR
2019-10-01,0.504089219330855,0.5344648496866691,DEBT,GR
2020-01-01,0.48931478968792397,0.5025458976376536,DEBT,GR
2020-04-01,0.5050756302521009,0.5160383690198205,DEBT,GR
2020-07-01,0.5156928213689482,0.5346847682922062,DEBT,GR
2020-10-01,0.5270746715449859,0.5704364271065454,DEBT,GR
2021-01-01,0.5330671989354624,0.5811792864886518,DEBT,GR
2021-04-01,0.5363340916477088,0.5902173272376994,DEBT,GR
2021-07-01,0.5450286806883365,0.6045197198606936,DEBT,GR
2021-10-01,0.5553557466770915,0.6246307234347811,DEBT,GR
2022-01-01,0.5527174749807544,0.6193600179510451,DEBT,GR
2022-04-01,0.5539847328244275,0.6072626330448712,DEBT,GR
2022-07-01,0.5625436863698526,0.625999911954872,DEBT,GR
2022-10-01,0.5576648133439237,0.6170220816240994,DEBT,GR
2023-01-01,0.5615964802011313,0.6240020486193116,DEBT,GR
2023-04-01,0.5644579250272204,0.6325627932919515,DEBT,GR
2023-07-01,0.5655066214967662,0.6376247770133951,DEBT,GR
2023-10-01,0.5681895354221331,0.6400047837813096,DEBT,GR
2024-01-01,0.5713405238828968,0.6421430281019936,DEBT,GR
2024-04-01,0.5751152073732719,0.6447086132411978,DEBT,GR
2024-07-01,0.5769772066697262,0.6473576918099418,DEBT,GR
2017-04-01,0.6027645106358244,0.8856310009321257,DEBT,HR
2017-07-01,0.6147212799779731,0.918107732313841,DEBT,HR
2017-10-01,0.6203227365387034,0.942504800668289,DEBT,HR
2018-01-01,0.6309014855169983,0.976947608835151,DEBT,HR
2018-04-01,0.6367467928838991,0.9984788755808723,DEBT,HR
2018-07-01,0.6455486362062771,1.0271488017259665,DEBT,HR
2018-10-01,0.6516400636276387,1.0555292898498434,DEBT,HR
2019-01-01,0.6614274149198219,1.0942107859656098,DEBT,HR
2019-04-01,0.6686634071646395,1.1244230263868398,DEBT,HR
2019-07-01,0.6752316161824553,1.1560660024292337,DEBT,HR
2019-10-01,0.6807015997546002,1.1861855671111043,DEBT,HR
2020-01-01,0.6892907430606876,1.2195234664300167,DEBT,HR
2020-04-01,0.6951119949829441,1.2458612915146519,DEBT,HR
2020-07-01,0.7142432461618073,1.326978663470297,DEBT,HR
2020-10-01,0.7199837392191539,1.3555313005197291,DEBT,HR
2021-01-01,0.7133187321413794,1.339849333840064,DEBT,HR
2021-04-01,0.7210265563828684,1.3743761592171828,DEBT,HR
2021-07-01,0.714959218157513,1.3499477126250783,DEBT,HR
2021-10-01,0.7182770741501797,1.3678313800858777,DEBT,HR
2022-01-01,0.7142902302152908,1.348353827607469,DEBT,HR
2022-04-01,0.7078410962261981,1.3290516179017258,DEBT,HR
2022-07-01,0.7103786138279182,1.3417454006945064,DEBT,HR
2022-10-01,0.716326156012091,1.3664657186704494,DEBT,HR
2023-01-01,0.7125933775918933,1.349947366773777,DEBT,HR
2023-04-01,0.7121057705641671,1.349101771919159,DEBT,HR
2023-07-01,0.7109319206876894,1.3435213468210399,DEBT,HR
2023-10-01,0.7130435960046004,1.3521243102321872,DEBT,HR
2024-01-01,0.714369489056634,1.3582358736359021,DEBT,HR
2024-04-01,0.7093775342509023,1.3372542861084256,DEBT,HR
2024-07-01,0.7137701522036666,1.3570215974284219,DEBT,HR
2014-07-01,0.4367758186397984,0.39248310091673744,DEBT,HU
2014-10-01,0.44083802376485304,0.39806740173149446,DEBT,HU
2015-01-01,0.44622950819672136,0.40303403339144017,DEBT,HU
2015-04-01,0.45261780104712046,0.40840616369747074,DEBT,HU
2015-07-01,0.45722932078009415,0.413749433207744,DEBT,HU
2015-10-01,0.45942426319396845,0.42754170234661026,DEBT,HU
2016-01-01,0.46448087431693996,0.4383787198771682,DEBT,HU
2016-04-01,0.46434426229508197,0.4429543329924189,DEBT,HU
2016-07-01,0.46642041638683684,0.4522283061236417,DEBT,HU
2016-10-01,0.4694646397884997,0.4637206015280926,DEBT,HU
2017-01-01,0.4767868852459016,0.4732936204266926,DEBT,HU
2017-04-01,0.4791802212101496,0.479795067813709,DEBT,HU
2017-07-01,0.47923566878980894,0.4857330958380412,DEBT,HU
2017-10-01,0.4774886141834743,0.48529604080647437,DEBT,HU
2018-01-01,0.4803088803088803,0.47478052356670686,DEBT,HU
2018-04-01,0.4810444874274662,0.47120624360196395,DEBT,HU
2018-07-01,0.4817947062621045,0.46850688046685307,DEBT,HU
2018-10-01,0.4811584977721196,0.46524946144546986,DEBT,HU
2019-01-01,0.4843351548269581,0.46950750169107547,DEBT,HU
2019-04-01,0.48438438438438447,0.4684988544792545,DEBT,HU
2019-07-01,0.4911986103068905,0.4785032698649699,DEBT,HU
2019-10-01,0.4930917327293318,0.4794275309883497,DEBT,HU
2020-01-01,0.49418669647847957,0.4803140306284264,DEBT,HU
2020-04-01,0.4953062392673153,0.4776832456711899,DEBT,HU
2020-07-01,0.49480088495575214,0.47764824945625234,DEBT,HU
2020-10-01,0.49514080618442846,0.4771639620343327,DEBT,HU
2021-01-01,0.4967038809144073,0.47969067210323224,DEBT,HU
2021-04-01,0.49540459540459547,0.48084787803444595,DEBT,HU
2021-07-01,0.49480269489894135,0.47858941844873826,DEBT,HU
2021-10-01,0.49524040796503155,0.47689599495040547,DEBT,HU
2022-01-01,0.49498374361356245,0.4807091505673912,DEBT,HU
2022-04-01,0.49494382022471906,0.4948203198149619,DEBT,HU
2022-07-01,0.4955301949595816,0.5015325993042069,DEBT,HU
2022-10-01,0.4958891013384321,0.5071916150406075,DEBT,HU
2023-01-01,0.4967023172905526,0.5125527106753534,DEBT,HU
2023-04-01,0.49729615547106043,0.512282960983874,DEBT,HU
2023-07-01,0.4973333333333333,0.5127146456373339,DEBT,HU
2023-10-01,0.5008499787505313,0.5122867318416526,DEBT,HU
2024-01-01,0.5033741037536905,0.5152801578470276,DEBT,HU
2024-04-01,0.4998336106489184,0.5106085825502291,DEBT,HU
2024-07-01,0.5004899959167007,0.5116531221741198,DEBT,HU
