REF_AREA,TIME_PERIOD,DWA_GRP,UNIT_MEASURE,BW,FW,DEP,HW,HW_NET,TW,DEBT,TW_NET
LU,2013-04-01,D09,EUR_R_POP,22.86,31.32,75.58,358.57,325.08,488.33,-37.010000000000005,451.32
LU,2013-07-01,D09,EUR_R_POP,23.37,33.33,74.87,364.37,331.08,495.94,-36.82,459.12
LU,2013-10-01,D09,EUR_R_POP,24.24,33.77,75.94,370.49,337.95,504.44,-36.08,468.36
LU,2014-01-01,D09,EUR_R_POP,24.89,34.91,78,371.32,338.17,509.12,-36.69,472.43
LU,2014-04-01,D09,EUR_R_POP,25.72,37.309999999999995,78.26,380.67,347.11,521.96,-37.02,484.94000000000005
LU,2014-07-01,D09,EUR_R_POP,24.549999999999997,42.32,82.26,386.21,353.46,535.34,-36.09,499.2499999999999
LU,2014-10-01,D09,EUR_R_POP,24.58,39.53,75.74,391.98,358.73,531.83,-36.68,495.15000000000003
LU,2015-01-01,D09,EUR_R_POP,24.84,42.67,78.45,399.57,365.2,545.53,-38.05,507.47999999999996
LU,2015-04-01,D09,EUR_R_POP,26.46,40.03,79.18,404.46,368.96,550.13,-39.19,510.94
LU,2015-07-01,D09,EUR_R_POP,26.580000000000002,37.71,78.14,410.71,374.84,553.14,-40.16,512.98
LU,2015-10-01,D09,EUR_R_POP,27.119999999999997,38.57,81.32,415.55,378.23,562.56,-41.3,521.26
LU,2016-01-01,D09,EUR_R_POP,27.09,36.53,80.63,419.9,382.44,564.15,-41.410000000000004,522.74
LU,2016-04-01,D09,EUR_R_POP,25.3,35.61,82.19,428.92,392.42,572.02,-40.68,531.34
LU,2016-07-01,D09,EUR_R_POP,25.32,34.3,81.17,434.13,397.09,574.92,-41.269999999999996,533.65
LU,2016-10-01,D09,EUR_R_POP,25.759999999999998,33.959999999999994,83.65,439.5,402.06,582.87,-41.75,541.12
LU,2017-01-01,D09,EUR_R_POP,26.369999999999997,34.37,87.34,441.78,404.55999999999995,589.86,-41.71,548.1499999999999
LU,2017-04-01,D09,EUR_R_POP,27.11,33.22,87.92,445.13,408.47,593.38,-41.209999999999994,552.17
LU,2017-07-01,D09,EUR_R_POP,27.520000000000003,32.27,86.57,447.65,410.52,594.01,-41.74,552.27
LU,2017-10-01,D09,EUR_R_POP,25.21,31.25,89.37,448.35,413.37,594.1800000000001,-39.51,554.6700000000001
LU,2018-01-01,D09,EUR_R_POP,27.57,31.48,91.14,454.43,417.13,604.62,-41.78,562.84
LU,2018-04-01,D09,EUR_R_POP,27.77,30.53,98.51,455.28,419.23999999999995,612.0899999999999,-41.33,570.7599999999999
LU,2018-07-01,D09,EUR_R_POP,28.03,29.91,90.37,463.72,426.20000000000005,612.0300000000001,-42.57,569.4599999999999
LU,2018-10-01,D09,EUR_R_POP,28.63,29.81,93.16,472.31,433.16,623.91,-44.35,579.56
LU,2019-01-01,D09,EUR_R_POP,28.92,33.87,96.06,481.13,441.07,639.98,-45.81,594.1700000000001
LU,2019-04-01,D09,EUR_R_POP,31.060000000000002,35.53,98.9,497.14,455.32,662.63,-47.86,614.77
LU,2019-07-01,D09,EUR_R_POP,31.95,37.92,101.53,506.67,462.36,678.0699999999999,-50.59,627.48
LU,2019-10-01,D09,EUR_R_POP,32.38,39.96,100.44,518.32,472.2900000000001,691.1000000000001,-52.32,638.78
LU,2020-01-01,D09,EUR_R_POP,31.090000000000003,37.08,99.2,528.31,480.04999999999995,695.68,-54.97,640.7099999999999
LU,2020-04-01,D09,EUR_R_POP,31.07,41.82,103.23,542.16,492.84,718.28,-56.36,661.92
LU,2020-07-01,D09,EUR_R_POP,29.72,43.7,102.27,553.59,501.79,729.28,-58.599999999999994,670.68
LU,2020-10-01,D09,EUR_R_POP,30.300000000000004,48.59,102.52,567.8,513.4599999999999,749.2099999999999,-61.46,687.75
LU,2021-01-01,D09,EUR_R_POP,29.91,52.81,102.09,593.8,535.18,778.61,-65.97,712.6399999999999
LU,2021-04-01,D09,EUR_R_POP,31.58,57.03999999999999,102.01,606.28,546.2099999999999,796.91,-67.76,729.15
LU,2021-07-01,D09,EUR_R_POP,30.92,60.02000000000001,101.9,625.57,563.9300000000001,818.4100000000001,-69.33,749.08
LU,2021-10-01,D09,EUR_R_POP,30.15,65.61,101.85,649.15,583.75,846.76,-73.35000000000001,773.41
LU,2022-01-01,D09,EUR_R_POP,30.61,62.559999999999995,102.91,659.69,591.58,855.77,-76.12,779.65
LU,2022-04-01,D09,EUR_R_POP,32.47,56.019999999999996,103.82,666.96,598.24,859.27,-77.11,782.16
LU,2022-07-01,D09,EUR_R_POP,33.06,55.39,103.61,677.98,604.83,870.0400000000001,-81.7,788.3399999999999
LU,2022-10-01,D09,EUR_R_POP,33.010000000000005,54.43000000000001,103.71,678.35,605.83,869.5000000000001,-81.32,788.1800000000001
LU,2023-01-01,D09,EUR_R_POP,33.11,56.58,102.92,681.88,609.9,874.4899999999999,-81,793.49
LU,2023-04-01,D09,EUR_R_POP,33.46,56.24,102.41,697.59,621.64,889.7,-85.31,804.3900000000001
LU,2023-07-01,D09,EUR_R_POP,32.89,54.2,102.6,700.83,626.37,890.5200000000001,-83.30999999999999,807.21
LU,2023-10-01,D09,EUR_R_POP,33.54,57.120000000000005,106.3,709.45,635.99,906.41,-82.41,824.0000000000001
LU,2024-01-01,D09,EUR_R_POP,33.2,58.120000000000005,103.35,714.04,643.3599999999999,908.71,-79.44000000000001,829.27
LU,2024-04-01,D09,EUR_R_POP,36.4,59.42999999999999,104,711.89,641.95,911.72,-79.35,832.37
LU,2024-07-01,D09,EUR_R_POP,33.31,60.64999999999999,104.63,721.72,651.4000000000001,920.3100000000001,-79.64999999999999,840.66
LU,2010-10-01,B50,PT,NA,NA,NA,NA,NA,NA,NA,NA
LU,2011-01-01,B50,PT,NA,NA,NA,NA,NA,NA,NA,NA
LU,2011-04-01,B50,PT,NA,NA,NA,NA,NA,NA,NA,NA
LU,2011-07-01,B50,PT,NA,NA,NA,NA,NA,NA,NA,NA
LU,2011-10-01,B50,PT,NA,NA,NA,NA,NA,NA,NA,NA
LU,2012-01-01,B50,PT,NA,NA,NA,NA,NA,NA,NA,NA
LU,2012-04-01,B50,PT,NA,NA,NA,NA,NA,NA,NA,NA
LU,2012-07-01,B50,PT,NA,NA,NA,NA,NA,NA,NA,NA
LU,2012-10-01,B50,PT,NA,NA,NA,NA,NA,NA,NA,NA
LU,2013-01-01,B50,PT,NA,NA,NA,NA,NA,NA,NA,NA
LU,2013-04-01,B50,PT,NA,NA,NA,NA,NA,NA,NA,NA
LU,2013-07-01,B50,PT,NA,NA,NA,NA,NA,NA,NA,NA
LU,2013-10-01,B50,PT,NA,NA,NA,NA,NA,NA,NA,NA
LU,2014-01-01,B50,PT,NA,NA,NA,NA,NA,NA,NA,NA
LU,2014-04-01,B50,PT,NA,NA,NA,NA,NA,NA,NA,NA
LU,2014-07-01,B50,PT,NA,NA,NA,NA,NA,NA,NA,NA
LU,2014-10-01,B50,PT,NA,NA,NA,NA,NA,NA,NA,NA
LU,2015-01-01,B50,PT,NA,NA,NA,NA,NA,NA,NA,NA
LU,2015-04-01,B50,PT,NA,NA,NA,NA,NA,NA,NA,NA
LU,2015-07-01,B50,PT,NA,NA,NA,NA,NA,NA,NA,NA
LU,2015-10-01,B50,PT,NA,NA,NA,NA,NA,NA,NA,NA
LU,2016-01-01,B50,PT,NA,NA,NA,NA,NA,NA,NA,NA
LU,2016-04-01,B50,PT,NA,NA,NA,NA,NA,NA,NA,NA
LU,2016-07-01,B50,PT,NA,NA,NA,NA,NA,NA,NA,NA
LU,2016-10-01,B50,PT,NA,NA,NA,NA,NA,NA,NA,NA
LU,2017-01-01,B50,PT,NA,NA,NA,NA,NA,NA,NA,NA
LU,2017-04-01,B50,PT,NA,NA,NA,NA,NA,NA,NA,NA
LU,2017-07-01,B50,PT,NA,NA,NA,NA,NA,NA,NA,NA
LU,2017-10-01,B50,PT,NA,NA,NA,NA,NA,NA,NA,NA
LU,2018-01-01,B50,PT,NA,NA,NA,NA,NA,NA,NA,NA
LU,2018-04-01,B50,PT,NA,NA,NA,NA,NA,NA,NA,NA
LU,2018-07-01,B50,PT,NA,NA,NA,NA,NA,NA,NA,NA
LU,2018-10-01,B50,PT,NA,NA,NA,NA,NA,NA,NA,NA
LU,2019-01-01,B50,PT,NA,NA,NA,NA,NA,NA,NA,NA
LU,2019-04-01,B50,PT,NA,NA,NA,NA,NA,NA,NA,NA
LU,2019-07-01,B50,PT,NA,NA,NA,NA,NA,NA,NA,NA
LU,2019-10-01,B50,PT,NA,NA,NA,NA,NA,NA,NA,NA
LU,2020-01-01,B50,PT,NA,NA,NA,NA,NA,NA,NA,NA
LU,2020-04-01,B50,PT,NA,NA,NA,NA,NA,NA,NA,NA
LU,2020-07-01,B50,PT,NA,NA,NA,NA,NA,NA,NA,NA
LU,2020-10-01,B50,PT,NA,NA,NA,NA,NA,NA,NA,NA
LU,2021-01-01,B50,PT,NA,NA,NA,NA,NA,NA,NA,NA
LU,2021-04-01,B50,PT,NA,NA,NA,NA,NA,NA,NA,NA
LU,2021-07-01,B50,PT,NA,NA,NA,NA,NA,NA,NA,NA
LU,2021-10-01,B50,PT,NA,NA,NA,NA,NA,NA,NA,NA
LU,2022-01-01,B50,PT,NA,NA,NA,NA,NA,NA,NA,NA
LU,2022-04-01,B50,PT,NA,NA,NA,NA,NA,NA,NA,NA
LU,2022-07-01,B50,PT,NA,NA,NA,NA,NA,NA,NA,NA
LU,2022-10-01,B50,PT,NA,NA,NA,NA,NA,NA,NA,NA
LU,2023-01-01,B50,PT,NA,NA,NA,NA,NA,NA,NA,NA
LU,2023-04-01,B50,PT,NA,NA,NA,NA,NA,NA,NA,NA
LU,2023-07-01,B50,PT,NA,NA,NA,NA,NA,NA,NA,NA
LU,2023-10-01,B50,PT,NA,NA,NA,NA,NA,NA,NA,NA
LU,2024-01-01,B50,PT,NA,NA,NA,NA,NA,NA,NA,NA
LU,2024-04-01,B50,PT,NA,NA,NA,NA,NA,NA,NA,NA
LU,2024-07-01,B50,PT,NA,NA,NA,NA,NA,NA,NA,NA
LV,2017-07-01,B50,EUR,173.08,43.87,775.72,3276.3,1551.8600000000001,4268.97,-2165.58,2103.3900000000003
LV,2017-10-01,B50,EUR,173.39000000000001,47.58,827.56,3314.48,1559.64,4363.01,-2183.93,2179.0800000000004
LV,2018-01-01,B50,EUR,179.8,50.63,843.41,3447.36,1521.47,4521.2,-2382.03,2139.1699999999996
LV,2018-04-01,B50,EUR,182.42000000000002,52.07,874.82,3491.93,1532.56,4601.24,-2426.0499999999997,2175.19
LV,2018-07-01,B50,EUR,169.41,53.85,887.3,3259.54,1725.57,4370.1,-2004.99,2365.1100000000006
LV,2018-10-01,B50,EUR,168.96,56.56,938.42,3341.93,1728.7899999999997,4505.87,-2077.2400000000002,2428.6299999999997
LV,2019-01-01,B50,EUR,169.22,60.89,958.77,3399.24,1741.3799999999999,4588.12,-2106.02,2482.1
LV,2019-04-01,B50,EUR,172.83999999999997,64.97,985.71,3530,1750.44,4753.52,-2240.49,2513.0300000000007
LV,2019-07-01,B50,EUR,163.82,76.53999999999999,995.84,3588.08,1675.28,4824.28,-2387.4,2436.8799999999997
LV,2019-10-01,B50,EUR,161.27999999999997,81.30000000000001,1041.99,3695.94,1683.1000000000001,4980.51,-2473.7799999999997,2506.7300000000005
LV,2020-01-01,B50,EUR,162.95,77.21000000000001,1059.74,3802.57,1667.19,5102.47,-2553.3900000000003,2549.08
LV,2020-04-01,B50,EUR,153.72,80.23,1088.37,3894.39,1714.8599999999997,5216.71,-2579.79,2636.92
LV,2020-07-01,B50,EUR,159.98,83.08999999999999,1111.32,4000.68,1794.1399999999999,5355.07,-2692.38,2662.6899999999996
LV,2020-10-01,B50,EUR,157.59,89.76,1164.04,4116.98,1803.4199999999996,5528.37,-2768.0299999999997,2760.3399999999992
LV,2021-01-01,B50,EUR,156.76999999999998,92.97,1221.03,4154.19,1751.5899999999997,5624.959999999999,-2845.5699999999997,2779.3899999999994
LV,2021-04-01,B50,EUR,167.78,104.29,1272.8,4286.49,1684.04,5831.36,-3065.7,2765.66
LV,2021-07-01,B50,EUR,168.29000000000002,100.76,1277.01,4329.62,1825.71,5875.68,-2998.54,2877.1400000000003
LV,2021-10-01,B50,EUR,168.94,105.36,1329.43,4386.87,1860.44,5990.6,-3005.5499999999997,2985.0500000000006
LV,2022-01-01,B50,EUR,170.9,99.74,1336.59,4472.67,1928.44,6079.9000000000005,-3015.41,3064.49
LV,2022-04-01,B50,EUR,176.91,92.26,1348.81,4599.89,2039.5100000000002,6217.870000000001,-3039.2400000000002,3178.6300000000006
LV,2022-07-01,B50,EUR,180.47,90.91,1373.83,4738.04,2143.79,6383.25,-3087.01,3296.24
LV,2022-10-01,B50,EUR,180.67,93.64,1398.76,4731.55,2224.48,6404.620000000001,-2992.2200000000003,3412.3999999999996
LV,2023-01-01,B50,EUR,181.34,96.85,1383.98,4789.08,2317.23,6451.25,-2966.88,3484.37
LV,2023-04-01,B50,EUR,185.21,99.64999999999999,1393.71,4887.82,2499.97,6566.389999999999,-2904.6099999999997,3661.7799999999997
LV,2023-07-01,B50,EUR,185.32,100.12,1396.75,4934.13,2556.69,6616.32,-2923.35,3692.97
LV,2023-10-01,B50,EUR,183.82,103.75,1427.69,4960.28,2642.9999999999995,6675.539999999999,-2865.8700000000003,3809.6699999999996
LV,2024-01-01,B50,EUR,182.49,105.13,1419.32,4937.42,2746.2200000000003,6644.36,-2740.08,3904.2800000000007
LV,2024-04-01,B50,EUR,193.24,110.22,1470.3,5081.66,2790.75,6855.42,-2875.4399999999996,3979.9800000000005
LV,2024-07-01,B50,EUR,198.03,112.52000000000001,1465.11,5111.59,2830.8900000000003,6887.25,-2882.42,4004.83
LV,2017-07-01,B50,EUR_R_NH,0.41,0.1,1.85,7.8,3.6899999999999995,10.16,-5.16,5
LV,2017-10-01,B50,EUR_R_NH,0.41000000000000003,0.11,1.96,7.86,3.7,10.34,-5.18,5.16
LV,2018-01-01,B50,EUR_R_NH,0.42,0.11,2,8.17,3.6100000000000003,10.7,-5.64,5.06
LV,2018-04-01,B50,EUR_R_NH,0.43,0.12,2.07,8.28,3.6399999999999997,10.9,-5.75,5.149999999999999
LV,2018-07-01,B50,EUR_R_NH,0.4,0.13,2.1,7.72,4.09,10.35,-4.75,5.6
LV,2018-10-01,B50,EUR_R_NH,0.39999999999999997,0.13,2.22,7.91,4.09,10.66,-4.92,5.74
LV,2019-01-01,B50,EUR_R_NH,0.39999999999999997,0.14,2.26,8.03,4.109999999999999,10.83,-4.98,5.849999999999998
LV,2019-04-01,B50,EUR_R_NH,0.41,0.15000000000000002,2.33,8.34,4.13,11.23,-5.3,5.930000000000001
LV,2019-07-01,B50,EUR_R_NH,0.38,0.18000000000000002,2.35,8.47,3.950000000000001,11.38,-5.64,5.740000000000001
LV,2019-10-01,B50,EUR_R_NH,0.39,0.19,2.46,8.72,3.9700000000000006,11.760000000000002,-5.84,5.920000000000002
LV,2020-01-01,B50,EUR_R_NH,0.39,0.18000000000000002,2.5,8.98,3.9400000000000004,12.05,-6.03,6.0200000000000005
LV,2020-04-01,B50,EUR_R_NH,0.36,0.18000000000000002,2.56,9.18,4.04,12.28,-6.08,6.199999999999999
LV,2020-07-01,B50,EUR_R_NH,0.38,0.19,2.62,9.43,4.2299999999999995,12.620000000000001,-6.35,6.270000000000001
LV,2020-10-01,B50,EUR_R_NH,0.37,0.2,2.74,9.7,4.249999999999999,13.01,-6.5200000000000005,6.489999999999999
LV,2021-01-01,B50,EUR_R_NH,0.37,0.22,2.88,9.78,4.119999999999999,13.25,-6.7,6.55
LV,2021-04-01,B50,EUR_R_NH,0.4,0.25,3,10.09,3.9699999999999998,13.74,-7.21,6.53
LV,2021-07-01,B50,EUR_R_NH,0.4,0.22999999999999998,3.01,10.2,4.299999999999999,13.84,-7.07,6.77
LV,2021-10-01,B50,EUR_R_NH,0.4,0.25,3.13,10.33,4.38,14.11,-7.08,7.029999999999999
LV,2022-01-01,B50,EUR_R_NH,0.41000000000000003,0.24,3.15,10.55,4.550000000000001,14.350000000000001,-7.11,7.240000000000001
LV,2022-04-01,B50,EUR_R_NH,0.42,0.22,3.19,10.87,4.819999999999999,14.7,-7.18,7.52
LV,2022-07-01,B50,EUR_R_NH,0.42,0.21,3.24,11.16,5.05,15.030000000000001,-7.2700000000000005,7.760000000000001
LV,2022-10-01,B50,EUR_R_NH,0.42,0.22,3.3,11.17,5.25,15.11,-7.06,8.05
LV,2023-01-01,B50,EUR_R_NH,0.42,0.22999999999999998,3.27,11.3,5.470000000000001,15.22,-7,8.22
LV,2023-04-01,B50,EUR_R_NH,0.44,0.22999999999999998,3.28,11.51,5.89,15.459999999999999,-6.84,8.62
LV,2023-07-01,B50,EUR_R_NH,0.43,0.24,3.29,11.62,6.02,15.579999999999998,-6.89,8.689999999999998
LV,2023-10-01,B50,EUR_R_NH,0.43,0.25,3.35,11.66,6.22,15.69,-6.73,8.96
LV,2024-01-01,B50,EUR_R_NH,0.43,0.25,3.34,11.63,6.470000000000001,15.65,-6.45,9.2
LV,2024-04-01,B50,EUR_R_NH,0.45999999999999996,0.26,3.45,11.94,6.56,16.11,-6.75,9.36
LV,2024-07-01,B50,EUR_R_NH,0.47,0.26,3.46,12.06,6.680000000000001,16.25,-6.8,9.45
LV,2017-07-01,B50,EUR_R_POP,0.19,0.05,0.86,3.62,1.7100000000000002,4.720000000000001,-2.4,2.3200000000000007
LV,2017-10-01,B50,EUR_R_POP,0.19,0.05,0.91,3.66,1.7200000000000002,4.8100000000000005,-2.41,2.4000000000000004
LV,2018-01-01,B50,EUR_R_POP,0.2,0.05,0.93,3.8,1.6799999999999997,4.9799999999999995,-2.62,2.3600000000000003
LV,2018-04-01,B50,EUR_R_POP,0.2,0.05,0.97,3.86,1.6999999999999997,5.079999999999999,-2.68,2.4
LV,2018-07-01,B50,EUR_R_POP,0.19,0.06,0.99,3.65,1.93,4.89,-2.25,2.6399999999999997
LV,2018-10-01,B50,EUR_R_POP,0.19,0.06,1.05,3.75,1.94,5.05,-2.33,2.7199999999999998
LV,2019-01-01,B50,EUR_R_POP,0.19,0.06,1.08,3.84,1.9699999999999998,5.17,-2.38,2.79
LV,2019-04-01,B50,EUR_R_POP,0.19,0.07,1.12,4.01,1.9899999999999998,5.39,-2.54,2.8499999999999996
LV,2019-07-01,B50,EUR_R_POP,0.19,0.08,1.14,4.1,1.9099999999999997,5.509999999999999,-2.73,2.78
LV,2019-10-01,B50,EUR_R_POP,0.18,0.09999999999999999,1.2,4.24,1.9300000000000002,5.720000000000001,-2.84,2.880000000000001
LV,2020-01-01,B50,EUR_R_POP,0.19,0.09,1.22,4.39,1.9299999999999997,5.89,-2.94,2.9499999999999997
LV,2020-04-01,B50,EUR_R_POP,0.16999999999999998,0.09999999999999999,1.26,4.5,1.98,6.029999999999999,-2.98,3.0500000000000003
LV,2020-07-01,B50,EUR_R_POP,0.19,0.09999999999999999,1.29,4.64,2.0799999999999996,6.22,-3.12,3.0999999999999996
LV,2020-10-01,B50,EUR_R_POP,0.18,0.11,1.36,4.8,2.0999999999999996,6.45,-3.2300000000000004,3.2199999999999998
LV,2021-01-01,B50,EUR_R_POP,0.18,0.11,1.42,4.83,2.0300000000000002,6.54,-3.32,3.22
LV,2021-04-01,B50,EUR_R_POP,0.19,0.12,1.48,4.99,1.9600000000000004,6.779999999999999,-3.57,3.2100000000000004
LV,2021-07-01,B50,EUR_R_POP,0.19,0.12,1.49,5.04,2.12,6.84,-3.5,3.34
LV,2021-10-01,B50,EUR_R_POP,0.19,0.12,1.54,5.07,2.1500000000000004,6.92,-3.4699999999999998,3.45
LV,2022-01-01,B50,EUR_R_POP,0.2,0.11,1.56,5.22,2.2499999999999996,7.09,-3.5200000000000005,3.5699999999999994
LV,2022-04-01,B50,EUR_R_POP,0.2,0.11,1.58,5.4,2.3900000000000006,7.29,-3.57,3.720000000000001
LV,2022-07-01,B50,EUR_R_POP,0.21000000000000002,0.09999999999999999,1.6,5.5,2.49,7.41,-3.5799999999999996,3.8300000000000005
LV,2022-10-01,B50,EUR_R_POP,0.21000000000000002,0.11,1.63,5.53,2.6,7.48,-3.5,3.9800000000000004
LV,2023-01-01,B50,EUR_R_POP,0.22,0.11,1.62,5.6,2.7099999999999995,7.55,-3.47,4.08
LV,2023-04-01,B50,EUR_R_POP,0.22,0.11,1.63,5.71,2.92,7.67,-3.39,4.279999999999999
LV,2023-07-01,B50,EUR_R_POP,0.22,0.11,1.63,5.75,2.98,7.71,-3.41,4.3
LV,2023-10-01,B50,EUR_R_POP,0.21000000000000002,0.12,1.66,5.78,3.08,7.7700000000000005,-3.3400000000000003,4.43
LV,2024-01-01,B50,EUR_R_POP,0.21000000000000002,0.12,1.66,5.77,3.2099999999999995,7.76,-3.2,4.56
LV,2024-04-01,B50,EUR_R_POP,0.22,0.12,1.71,5.93,3.26,7.9799999999999995,-3.35,4.629999999999999
LV,2024-07-01,B50,EUR_R_POP,0.23,0.13,1.71,5.98,3.3100000000000005,8.05,-3.37,4.680000000000001
LV,2017-07-01,D10,EUR,11087.72,1754.5100000000002,3591.33,9561.51,8247.4,25995.07,-1506.03,24489.04
LV,2017-10-01,D10,EUR,11237.800000000001,1738.23,3778.71,9715.1,8431.310000000001,26469.84,-1469.54,25000.300000000003
LV,2018-01-01,D10,EUR,11693.330000000002,1694.5,3712.78,10036.26,8738.43,27136.870000000003,-1486.82,25650.050000000003
LV,2018-04-01,D10,EUR,12031.55,1698.47,3791.15,10295.15,9028.49,27816.32,-1456.63,26359.69
LV,2018-07-01,D10,EUR,12418.48,1742.6299999999999,3791.87,10730.83,9520.36,28683.809999999998,-1398.1100000000001,27285.699999999997
LV,2018-10-01,D10,EUR,12647.16,1680.28,3960.43,11006.58,9800.82,29294.45,-1391.54,27902.909999999996
LV,2019-01-01,D10,EUR,12762.23,1763.3600000000001,3954.88,11274.02,10079.23,29754.49,-1376.36,28378.13
LV,2019-04-01,D10,EUR,12920.630000000001,1742.79,4010.16,11650.09,10451.56,30323.670000000002,-1382.15,28941.52
LV,2019-07-01,D10,EUR,12507.210000000001,1842.11,4020.03,11695.02,10512.75,30064.370000000003,-1367.93,28696.440000000002
LV,2019-10-01,D10,EUR,12184.84,1812.61,4208.17,11956.14,10791.66,30161.760000000002,-1341.87,28819.890000000003
LV,2020-01-01,D10,EUR,12184,1581.37,4233.9,12289.67,11131.24,30288.940000000002,-1323.56,28965.379999999994
LV,2020-04-01,D10,EUR,12426.34,1780.2499999999998,4393.73,12511.64,11382.68,31111.96,-1292.51,29819.45
LV,2020-07-01,D10,EUR,12662.359999999999,1748.8200000000002,4425.62,12919.32,11771.11,31756.12,-1330.0700000000002,30426.05
LV,2020-10-01,D10,EUR,12971.27,1881.99,4641.04,13196.49,12050.529999999999,32690.79,-1322.41,31368.38
LV,2021-01-01,D10,EUR,12977.849999999999,1997.8300000000002,4986.38,13050.9,11987.33,33012.96,-1237.77,31775.19
LV,2021-04-01,D10,EUR,13649.93,2125.0800000000004,5220.81,13051.39,12039.46,34047.21,-1193.72,32853.49
LV,2021-07-01,D10,EUR,14240.880000000001,2133.8199999999997,5181.72,13547.96,12433.119999999999,35104.38,-1305.61,33798.770000000004
LV,2021-10-01,D10,EUR,14438.599999999999,2343.6099999999997,5502.3,13660.61,12576.77,35945.12,-1273.09,34672.03
LV,2022-01-01,D10,EUR,14459.57,2186.33,5482.25,14138.94,12991.210000000001,36267.090000000004,-1335.49,34931.600000000006
LV,2022-04-01,D10,EUR,15365.08,2063.4700000000003,5544.12,14807.8,13564.57,37780.47,-1437.31,36343.16
LV,2022-07-01,D10,EUR,16268.689999999999,2034.18,5598.58,15338.64,14020.57,39240.09,-1517.57,37722.52
LV,2022-10-01,D10,EUR,16639.1,2110.27,5700.81,15695.89,14363.27,40146.06999999999,-1529.3999999999999,38616.67
LV,2023-01-01,D10,EUR,16799.53,2318.13,5603.23,16148.84,14789.78,40869.729999999996,-1562.52,39307.21
LV,2023-04-01,D10,EUR,18252.989999999998,2556.5,5618.76,16806.31,15343.560000000001,43234.560000000005,-1676.37,41558.189999999995
LV,2023-07-01,D10,EUR,18418.51,2695.9600000000005,5551.14,17146.24,15661.580000000002,43811.85,-1706.98,42104.869999999995
LV,2023-10-01,D10,EUR,18332.95,2974.12,5697.36,17398.32,15904.869999999999,44402.75,-1715.96,42686.79
LV,2024-01-01,D10,EUR,18561.149999999998,3128.1500000000005,5730.51,17727.66,16239.76,45147.47,-1713.13,43434.340000000004
LV,2024-04-01,D10,EUR,19367.42,3251.86,5898.81,18025.01,16500.26,46543.09999999999,-1758.8,44784.299999999996
LV,2024-07-01,D10,EUR,19603.12,3447.7799999999997,5903.49,18426.13,16871.18,47380.52,-1795.08,45585.44
LV,2017-07-01,D10,EUR_R_NH,131.73000000000002,20.85,42.67,113.6,97.99,308.85,-17.89,290.96000000000004
LV,2017-10-01,D10,EUR_R_NH,133.23,20.62,44.8,115.18,99.96000000000001,313.83,-17.42,296.40999999999997
LV,2018-01-01,D10,EUR_R_NH,138.51,20.07,43.98,118.87,103.5,321.43,-17.61,303.81999999999994
LV,2018-04-01,D10,EUR_R_NH,142.56,20.119999999999997,44.92,121.98,106.97,329.58000000000004,-17.259999999999998,312.32000000000005
LV,2018-07-01,D10,EUR_R_NH,146.81,20.6,44.83,126.86,112.55,339.09999999999997,-16.53,322.57000000000005
LV,2018-10-01,D10,EUR_R_NH,149.79000000000002,19.900000000000002,46.91,130.36,116.08000000000001,346.96000000000004,-16.48,330.48
LV,2019-01-01,D10,EUR_R_NH,151.32,20.909999999999997,46.89,133.67,119.50999999999999,352.78999999999996,-16.31,336.47999999999996
LV,2019-04-01,D10,EUR_R_NH,153.21,20.659999999999997,47.55,138.14,123.92999999999998,359.56,-16.39,343.17
LV,2019-07-01,D10,EUR_R_NH,147.49,21.72,47.4,137.91,123.97,354.52,-16.13,338.39
LV,2019-10-01,D10,EUR_R_NH,143.78,21.380000000000003,49.65,141.08,127.34000000000002,355.89,-15.83,340.06
LV,2020-01-01,D10,EUR_R_NH,144,18.689999999999998,50.04,145.25,131.56,357.98,-15.639999999999999,342.34000000000003
LV,2020-04-01,D10,EUR_R_NH,145.93,20.91,51.6,146.92,133.66,365.36,-15.18,350.18
LV,2020-07-01,D10,EUR_R_NH,148.91,20.560000000000002,52.05,151.94,138.44,373.46,-15.64,357.82
LV,2020-10-01,D10,EUR_R_NH,152.9,22.2,54.7,155.55,142.04000000000002,385.34999999999997,-15.59,369.76000000000005
LV,2021-01-01,D10,EUR_R_NH,153.1,23.57,58.83,153.97,141.42,389.46999999999997,-14.600000000000001,374.87
LV,2021-04-01,D10,EUR_R_NH,161.18,25.089999999999996,61.65,154.12,142.17000000000002,402.03999999999996,-14.1,387.94
LV,2021-07-01,D10,EUR_R_NH,168.66,25.28,61.37,160.43,147.24,415.74,-15.45,400.29
LV,2021-10-01,D10,EUR_R_NH,170.57,27.7,65,161.35,148.56,424.62,-15.03,409.59000000000003
LV,2022-01-01,D10,EUR_R_NH,171.31,25.900000000000002,64.95,167.48,153.89999999999998,429.64,-15.8,413.84
LV,2022-04-01,D10,EUR_R_NH,181.71,24.41,65.57,175.12,160.42000000000002,446.81,-17,429.81
LV,2022-07-01,D10,EUR_R_NH,190.96,23.88,65.71,180.04,164.57,460.59,-17.810000000000002,442.78000000000003
LV,2022-10-01,D10,EUR_R_NH,195.84,24.84,67.09,184.73,169.04999999999998,472.5,-17.99,454.51
LV,2023-01-01,D10,EUR_R_NH,197.78,27.290000000000003,65.97,190.12,174.12,481.15999999999997,-18.4,462.76
